event_slug,event_name,overview_url,split,league,region,day,group,game_id,source_url,source_scope,weapon_key,weapon,kills,damage,knockdowns,times_knocked,fwr_pct,shots,hits,accuracy,playtime,playtime_seconds,max_kill_range,max_damage_range,icon,stage,game_label,game_number,map_name,stats_url,replay_url,title,category,total_kills,total_damage,kill_share_pct,damage_share_pct,event_label
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,Mastiff,Mastiff Shotgun,2,1218,6.0,13.0,31.58,42,111,-,0h 18m 45s,1125,7.56,31.73,Mastiff_Shotgun_Icon.svg,,,,,,,,Shotgun,2235,1337366,0.0894854586129754,0.09107454503853096,EWC
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,RE-45,RE-45,2,764,6.0,2.0,75.0,885,62,7.01%,0h 29m 34s,1774,24.08,98.53,RE-45_Auto_Icon.svg,,,,,,,,Pistol/SMG,2235,1337366,0.0894854586129754,0.05712721872696031,EWC
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,C.A.R.,C.A.R.,0,0,,28.0,,4860,-,0%,2h 21m 39s,8499,0.0,0.0,C.A.R._SMG_Icon.svg,,,,,,,,SMG,2235,1337366,0.0,0.0,EWC
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,P2020,P2020,0,0,,,,238,-,0%,0h 11m 45s,705,0.0,0.0,P2020_Icon.svg,,,,,,,,Pistol/Akimbo,2235,1337366,0.0,0.0,EWC
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,Mozambique (Akimbo),Mozambique (Akimbo),0,0,,,,-,-,NAN%,0h 0m 21s,21,0.0,0.0,Mozambique_Shotgun_Akimbo_Icon.svg,,,,,,,,Shotgun-Akimbo,2235,1337366,0.0,0.0,EWC
playoffs_split1,ALGS Year 4 Split 1 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,Y4-Split1,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,overview,HAVOC,HAVOC Rifle,817,290129,1611.0,824.0,66.16,88348,18234,20.64%,47h 21m 42s,170502,147.75,300.88,HAVOC_Rifle_Icon.svg,,,,,,,,AR,3276,1795574,24.93894993894994,16.158008525407475,Split 1
playoffs_split1,ALGS Year 4 Split 1 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,Y4-Split1,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,overview,Hemlok,Hemlok,623,450810,1100.0,356.0,75.55,165941,25563,15.4%,101h 16m 8s,364568,333.55,454.99,Hemlok_Burst_AR_Icon.svg,,,,,,,,AR,3276,1795574,19.017094017094017,25.106734670918602,Split 1
playoffs_split1,ALGS Year 4 Split 1 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,Y4-Split1,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,overview,Volt,Volt SMG,500,180998,923.0,616.0,59.97,60295,13441,22.29%,28h 56m 25s,104185,81.97,230.08,Volt_SMG_Icon.svg,,,,,,,,SMG,3276,1795574,15.262515262515263,10.080230611492482,Split 1
playoffs_split1,ALGS Year 4 Split 1 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,Y4-Split1,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,overview,Nemesis,Nemesis Burst AR,203,149036,364.0,113.0,76.31,63597,10526,16.55%,37h 27m 54s,134874,189.12,341.92,Nemesis_Burst_AR_Icon.svg,,,,,,,,AR,3276,1795574,6.196581196581197,8.300187015405658,Split 1
playoffs_split1,ALGS Year 4 Split 1 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,Y4-Split1,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,overview,Prowler,Prowler Burst PDW,143,51216,266.0,176.0,60.18,20677,3768,18.22%,8h 59m 15s,32355,48.88,175.98,Prowler_Burst_PDW_Icon.svg,,,,,,,,SMG,3276,1795574,4.365079365079365,2.8523469375252706,Split 1
playoffs_split1,ALGS Year 4 Split 1 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,Y4-Split1,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,overview,Flatline,VK-47 Flatline,125,85520,262.0,153.0,63.13,40015,5279,13.19%,23h 49m 44s,85784,170.22,301.07,VK-47_Flatline_Icon.svg,,,,,,,,AR,3276,1795574,3.815628815628816,4.762822362097023,Split 1
playoffs_split1,ALGS Year 4 Split 1 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,Y4-Split1,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,overview,30-30,30-30 Repeater,99,103843,187.0,37.0,83.48,16214,2554,15.75%,26h 56m 56s,97016,385.59,389.74,30-30_Repeater_Icon.svg,,,,,,,,Precision,3276,1795574,3.021978021978022,5.783275988625364,Split 1
playoffs_split1,ALGS Year 4 Split 1 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,Y4-Split1,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,overview,Peacekeeper,Peacekeeper,71,27187,132.0,103.0,56.17,745,2970,-,2h 56m 41s,10601,23.59,89.74,Peacekeeper_Icon.svg,,,,,,,,Shotgun,3276,1795574,2.167277167277167,1.5141119218701096,Split 1
playoffs_split1,ALGS Year 4 Split 1 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,Y4-Split1,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,overview,Alternator,Alternator SMG,52,18898,95.0,71.0,57.23,7981,1263,15.83%,3h 53m 50s,14030,51.41,193.88,Alternator_SMG_Icon.svg,,,,,,,,SMG,3276,1795574,1.5873015873015872,1.0524768124287833,Split 1
playoffs_split1,ALGS Year 4 Split 1 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,Y4-Split1,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,overview,Sentinel,Sentinel,48,70797,90.0,30.0,75.0,3575,919,25.71%,17h 37m 30s,63450,214.7,369.11,Sentinel_Icon.svg,,,,,,,,Precision,3276,1795574,1.465201465201465,3.942861725554057,Split 1
playoffs_split1,ALGS Year 4 Split 1 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,Y4-Split1,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,overview,TripleTake,Triple Take,47,55401,89.0,31.0,74.17,5639,2759,48.93%,14h 59m 8s,53948,203.12,351.02,Triple_Take_Icon.svg,,,,,,,,Precision,3276,1795574,1.4346764346764347,3.085420038383269,Split 1
playoffs_split1,ALGS Year 4 Split 1 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,Y4-Split1,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,overview,G7Scout,G7 Scout,46,53889,99.0,40.0,71.22,14583,1932,13.25%,15h 17m 21s,55041,168.44,338.1,G7_Scout_Icon.svg,,,,,,,,Precision,3276,1795574,1.404151404151404,3.0012129825894114,Split 1
playoffs_split1,ALGS Year 4 Split 1 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,Y4-Split1,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,overview,L-STAR,L-STAR EMG,42,10898,80.0,37.0,68.38,5025,766,15.24%,2h 6m 57s,7617,48.11,225.6,L-STAR_EMG_Icon.svg,,,,,,,,LMG,3276,1795574,1.2820512820512822,0.6069368346835051,Split 1
playoffs_split1,ALGS Year 4 Split 1 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,Y4-Split1,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,overview,Mozambique,Mozambique Shotgun,37,14268,70.0,51.0,57.85,1114,948,85.1%,1h 46m 4s,6364,82.06,90.94,Mozambique_Shotgun_Icon.svg,,,,,,,,Shotgun,3276,1795574,1.1294261294261294,0.7946205503087035,Split 1
playoffs_split1,ALGS Year 4 Split 1 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,Y4-Split1,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,overview,R-301,R-301 Carbine,37,27236,64.0,45.0,58.72,15282,2433,15.92%,7h 24m 52s,26692,133.58,385.41,R-301_Carbine_Icon.svg,,,,,,,,AR,3276,1795574,1.1294261294261294,1.5168408542337994,Split 1
playoffs_split1,ALGS Year 4 Split 1 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,Y4-Split1,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,overview,R-99,R-99 SMG,37,12507,62.0,42.0,59.62,5760,1235,21.44%,2h 35m 12s,9312,60.59,103.02,R-99_SMG_Icon.svg,,,,,,,,SMG,3276,1795574,1.1294261294261294,0.6965460627075242,Split 1
playoffs_split1,ALGS Year 4 Split 1 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,Y4-Split1,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,overview,Wingman,Wingman,35,14393,62.0,,,-,297,-,0h 0m 0s,0,133.24,159.21,Wingman_Icon.svg,,,,,,,,Precision,3276,1795574,1.0683760683760684,0.8015821124609734,Split 1
playoffs_split1,ALGS Year 4 Split 1 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,Y4-Split1,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,overview,RE-45,RE-45,31,10269,62.0,24.0,72.09,4379,836,19.09%,2h 0m 26s,7226,51.71,122.44,RE-45_Auto_Icon.svg,,,,,,,,Pistol/SMG,3276,1795574,0.9462759462759462,0.5719062539332826,Split 1
playoffs_split1,ALGS Year 4 Split 1 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,Y4-Split1,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,overview,Mastiff,Mastiff Shotgun,29,9542,54.0,40.0,57.45,382,888,-,1h 19m 24s,4764,24.44,50.99,Mastiff_Shotgun_Icon.svg,,,,,,,,Shotgun,3276,1795574,0.8852258852258852,0.5314178084556804,Split 1
playoffs_split1,ALGS Year 4 Split 1 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,Y4-Split1,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,overview,Kraber,Kraber .50-Cal Sniper,23,11459,46.0,10.0,82.14,32,93,-,1h 12m 42s,4362,104.68,219.09,Kraber_.50-Cal_Sniper_Icon.svg,,,,,,,,Precision,3276,1795574,0.702075702075702,0.6381803256228927,Split 1
playoffs_split1,ALGS Year 4 Split 1 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,Y4-Split1,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,overview,Devotion,Devotion LMG,20,8435,34.0,18.0,65.38,3222,602,18.68%,1h 22m 25s,4945,61.13,168.14,Devotion_LMG_Icon.svg,,,,,,,,LMG,3276,1795574,0.6105006105006106,0.4697662140351776,Split 1
playoffs_split1,ALGS Year 4 Split 1 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,Y4-Split1,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,overview,EVA-8,EVA-8 Auto,18,4140,29.0,,,-,672,-,0h 0m 0s,0,22.92,48.23,EVA-8_Auto_Icon.svg,,,,,,,,Shotgun,3276,1795574,0.5494505494505495,0.2305669384831814,Split 1
playoffs_split1,ALGS Year 4 Split 1 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,Y4-Split1,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,overview,Spitfire,M600 Spitfire,17,5192,28.0,13.0,68.29,2816,323,11.47%,1h 28m 38s,5318,55.31,271.87,M600_Spitfire_Icon.svg,,,,,,,,LMG,3276,1795574,0.518925518925519,0.2891554455566855,Split 1
playoffs_split1,ALGS Year 4 Split 1 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,Y4-Split1,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,overview,Longbow,Longbow DMR,13,14650,26.0,5.0,83.87,1607,277,17.24%,3h 34m 21s,12861,216.73,399.76,Longbow_DMR_Icon.svg,,,,,,,,Precision,3276,1795574,0.3968253968253968,0.8158950842460405,Split 1
playoffs_split1,ALGS Year 4 Split 1 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,Y4-Split1,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,overview,Rampage,Rampage LMG,8,6448,15.0,18.0,45.45,4086,285,6.98%,3h 1m 49s,10909,40.13,280.35,Rampage_LMG_Icon.svg,,,,,,,,LMG,3276,1795574,0.2442002442002442,0.3591052220626942,Split 1
playoffs_split1,ALGS Year 4 Split 1 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,Y4-Split1,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,overview,Bocek,Bocek Compound Bow,8,9214,18.0,4.0,81.82,7,159,-,0h 57m 15s,3435,117.89,210.06,Bocek_Compound_Bow_Icon.svg,,,,,,,,Precision,3276,1795574,0.2442002442002442,0.513150669368124,Split 1
playoffs_split1,ALGS Year 4 Split 1 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,Y4-Split1,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,overview,P2020,P2020,6,1042,11.0,4.0,73.33,490,62,12.65%,0h 16m 13s,973,16.56,44.15,P2020_Icon.svg,,,,,,,,Pistol/Akimbo,3276,1795574,0.18315018315018314,0.058031582101322476,Split 1
playoffs_split1,ALGS Year 4 Split 1 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,Y4-Split1,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,overview,ChargeRifle,Charge Rifle,4,10240,15.0,1.0,93.75,810,119,14.69%,2h 17m 53s,8273,163.77,399.22,Charge_Rifle_Icon.svg,,,,,,,,Precision,3276,1795574,0.1221001221001221,0.570291171513956,Split 1
playoffs_split1,ALGS Year 4 Split 1 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,Y4-Split1,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,overview,Mozambique (Akimbo),Mozambique (Akimbo),2,116,2.0,,,-,8,-,0h 0m 19s,19,4.11,8.89,Mozambique_Shotgun_Akimbo_Icon.svg,,,,,,,,Shotgun-Akimbo,3276,1795574,0.06105006105006105,0.006460329677306533,Split 1
playoffs_split1,ALGS Year 4 Split 1 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,Y4-Split1,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,overview,C.A.R.,C.A.R.,0,0,,141.0,,20256,-,0%,6h 40m 57s,24057,0.0,0.0,C.A.R._SMG_Icon.svg,,,,,,,,SMG,3276,1795574,0.0,0.0,Split 1
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,Mozambique (Akimbo),Mozambique (Akimbo),1167,374370,1208.0,787.0,60.55,-,25061,-,55h 59m 7s,201547,100.38,126.67,Mozambique_Shotgun_Akimbo_Icon.svg,,,,,,,,Shotgun-Akimbo,3518,1940123,33.17225696418419,19.29619926159321,Split 2
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,Hemlok,Hemlok,335,295404,627.0,175.0,78.18,116908,17772,15.2%,80h 1m 8s,288068,241.16,379.82,Hemlok_Burst_AR_Icon.svg,,,,,,,,AR,3518,1940123,9.522455940875497,15.226044946634827,Split 2
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,Nemesis,Nemesis Burst AR,335,300130,635.0,163.0,79.57,121275,21191,17.47%,77h 7m 20s,277640,240.14,456.86,Nemesis_Burst_AR_Icon.svg,,,,,,,,AR,3518,1940123,9.522455940875497,15.469637749771534,Split 2
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,HAVOC,HAVOC Rifle,287,124079,546.0,302.0,64.39,42445,7694,18.13%,31h 5m 20s,111920,129.66,257.13,HAVOC_Rifle_Icon.svg,,,,,,,,AR,3518,1940123,8.158044343376918,6.3954192595005575,Split 2
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,Mastiff,Mastiff Shotgun,216,74852,409.0,328.0,55.5,2824,5204,-,13h 29m 16s,48556,38.01,64.21,Mastiff_Shotgun_Icon.svg,,,,,,,,Shotgun,3518,1940123,6.139852188743604,3.858105903594772,Split 2
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,Mozambique,Mozambique Shotgun,205,37162,1408.0,1062.0,57.0,33141,2406,7.26%,6h 16m 51s,22611,56.68,83.74,Mozambique_Shotgun_Icon.svg,,,,,,,,Shotgun,3518,1940123,5.8271745309835135,1.9154455671109512,Split 2
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,G7Scout,G7 Scout,130,137418,256.0,38.0,87.07,36583,4554,12.45%,34h 47m 26s,125246,245.01,372.04,G7_Scout_Icon.svg,,,,,,,,Precision,3518,1940123,3.695281409891984,7.082952988032202,Split 2
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,Flatline,VK-47 Flatline,124,72555,225.0,100.0,69.23,33666,4555,13.53%,24h 20m 15s,87615,125.74,355.21,VK-47_Flatline_Icon.svg,,,,,,,,AR,3518,1940123,3.524729960204662,3.7397113481980266,Split 2
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,EVA-8,EVA-8 Auto,79,22219,136.0,108.0,55.74,1649,3232,-,3h 52m 32s,13952,27.79,65.85,EVA-8_Auto_Icon.svg,,,,,,,,Shotgun,3518,1940123,2.245594087549744,1.1452366679844526,Split 2
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,TripleTake,Triple Take,66,94995,141.0,18.0,88.68,9430,4740,50.27%,23h 57m 44s,86264,229.78,538.74,Triple_Take_Icon.svg,,,,,,,,Precision,3518,1940123,1.8760659465605458,4.896339046544987,Split 2
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,Volt,Volt SMG,59,22647,127.0,81.0,61.06,9254,1683,18.19%,7h 7m 16s,25636,78.27,232.9,Volt_SMG_Icon.svg,,,,,,,,SMG,3518,1940123,1.6770892552586698,1.1672971249760968,Split 2
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,30-30,30-30 Repeater,51,75515,98.0,28.0,77.78,11837,1861,15.72%,21h 44m 40s,78280,282.3,421.0,30-30_Repeater_Icon.svg,,,,,,,,Precision,3518,1940123,1.44968732234224,3.8922789946822958,Split 2
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,Devotion,Devotion LMG,47,13650,84.0,,,-,926,-,0h 0m 0s,0,71.72,140.71,Devotion_LMG_Icon.svg,,,,,,,,LMG,3518,1940123,1.335986355884025,0.7035636400372554,Split 2
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,R-301,R-301 Carbine,45,27733,79.0,21.0,79.0,15847,2437,15.38%,8h 26m 13s,30373,111.23,322.69,R-301_Carbine_Icon.svg,,,,,,,,AR,3518,1940123,1.2791358726549176,1.4294454526852163,Split 2
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,Kraber,Kraber .50-Cal Sniper,34,17210,75.0,7.0,91.46,3,145,-,1h 50m 30s,6630,139.76,168.27,Kraber_.50-Cal_Sniper_Icon.svg,,,,,,,,Precision,3518,1940123,0.9664582148948266,0.8870571608088765,Split 2
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,Prowler,Prowler Burst PDW,30,10024,55.0,27.0,67.07,5618,724,12.89%,3h 25m 5s,12305,23.12,144.49,Prowler_Burst_PDW_Icon.svg,,,,,,,,SMG,3518,1940123,0.8527572484366117,0.5166682730940255,Split 2
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,Peacekeeper,Peacekeeper,28,12322,59.0,68.0,46.46,398,1155,-,3h 40m 53s,13253,23.26,77.34,Peacekeeper_Icon.svg,,,,,,,,Shotgun,3518,1940123,0.7959067652075043,0.6351143716145832,Split 2
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,R-99,R-99 SMG,24,7149,40.0,,,-,652,-,0h 0m 0s,0,14.87,105.22,R-99_SMG_Icon.svg,,,,,,,,SMG,3518,1940123,0.6822057987492893,0.3684817921337977,Split 2
