event_slug,game_id,team_rows
midseason_ewc_split1,9ba8e8c991c9dc0df80f9d343bf5673c,20
midseason_ewc_split1,a412ac3b0de09d21c6a288720bad95c5,20
midseason_ewc_split1,a4d59b0bbf0c6e481c6aa042e8fb1950,20
midseason_ewc_split1,a7ce3993da6bb07e144d61f334743af6,20
midseason_ewc_split1,b5c15efe1aa5d73ecada2d5cd09877b0,20
midseason_ewc_split1,be3b28e757945ba5172321cb0c5dd1f5,20
midseason_ewc_split1,c375a98726541ba3eabf4d95be5dc7b7,20
midseason_ewc_split1,c9057390ea7a7ae7f04e99d6358b11de,20
midseason_ewc_split1,d0ec5c936b1063fc0e1926920430b300,20
midseason_ewc_split1,d1d037cc1504745fce7525b6d0a9c6ef,20
midseason_ewc_split1,e02915d37939c8f18ff9c23de4054000,20
midseason_ewc_split1,e02915d37939c8f18ff9c23de4054dd2,20
midseason_ewc_split1,e6e4d38d8d7697dbbda00da29753e72f,20
midseason_ewc_split1,efbc9b9327466e764caae77279917f9e,20
midseason_ewc_split1,f429788b7cf734e5566f7df313773efc,20
playoffs_split1,070ed66d538a0c27ab124da0cb3652f6,20
playoffs_split1,0b2808f46ef192416601f7b0bb3b5123,20
playoffs_split1,0ef3ec6319ef6e1561feb7096c2f5bef,20
playoffs_split1,15b89b400bd62d758a262916a77aca5d,20
playoffs_split1,1768492f6177178c0f820513b8400e77,20
playoffs_split1,1a5775973410d10dcb1b65ff91dde6d6,20
playoffs_split1,20c45f5244b387cf57826093aaca141b,20
playoffs_split1,21c427a9a350639009e1df3e7c40857a,20
playoffs_split1,22883cfb52f91821259ccb142baa4e77,20
playoffs_split1,23716f9c78f60d5c0ffaa7efb4b7bb98,20
playoffs_split1,257081c63b3e968ca1f53b68084d7b45,20
playoffs_split1,26a5f497a2ee98fd785bbbf56c43189d,20
playoffs_split1,2cb28ec726a4db13e5cb3df238b70a07,20
playoffs_split1,2e68347dda46910685df17425d3da15e,20
playoffs_split1,2ea712db3c1833549c763a81af5c0ac1,20
playoffs_split1,32491f22131a367c62a0c727704cbc85,20
playoffs_split1,34500799285bff8675912db8a4f4d765,20
playoffs_split1,3a6d0ba8b38b77226d0dbb3fd423defb,20
playoffs_split1,404c273255fa25c5cc8b5c4ec2a77613,20
playoffs_split1,426f720c317b62fd1dfbbd1658f874ba,20
playoffs_split1,44e0ccf0faa2d8cfc8e535f43eba6878,20
playoffs_split1,49e5286ae3f0eeeb1ec3ab426a97843b,20
playoffs_split1,52dd387d9d52ec001940a8c175437335,20
playoffs_split1,55179bfa4b2b44f62ce1b324f0e384e5,20
playoffs_split1,574fac10fc3bc60b78e8333d05933876,20
playoffs_split1,587ddd6d293203ae16ce44958d7418e7,20
playoffs_split1,5c807aa118775d3e9d5cda810ac98d5e,20
playoffs_split1,60a2696c4d67a5838dce0a6d723f4aca,20
playoffs_split1,644c8ec78231035b0c41d8a1de9c4a27,20
playoffs_split1,666f82f8c25fbfa804def75afdf5ab7a,20
playoffs_split1,681503e51cdeb07d91036f639b1989ac,20
playoffs_split1,6c09947e631313635b38200dd2dee76c,20
playoffs_split1,6d211519e7efd27f1e427880786b56ae,20
playoffs_split1,71ecab877b29514cb78bb0ac13b446a9,20
playoffs_split1,7581a23b2497504afb90fd6780dfd56b,20
playoffs_split1,76cb94a8211c3a0d35ae071a73d01144,20
playoffs_split1,79329199f08f160ecfc40deb8a5325ab,20
playoffs_split1,7a7d5f4217ee69a94ea250b74b0f5777,20
playoffs_split1,8aba1f3d51379381c7980ba801f1fee8,20
playoffs_split1,9def6396d610799f8d5af453dd8aebfc,20
playoffs_split1,9ff4d4a2fcf78c6fd85f1e89fbbe74df,20
playoffs_split1,ad548a579c107555c8a0fe3f750068cd,20
playoffs_split1,b62b35ac64339fac0c3884dc11a51a6c,20
playoffs_split1,b67f895a8a68e87842b3dc30860f0d60,20
playoffs_split1,b935e55db3a07cf65f7d62448dacb8a3,20
playoffs_split1,bdf1ff30c460fe0b123058cd8aff56c6,20
