event_slug,event_name,split,league,region,day,group,stage,game_label,game_number,map_name,game_id,stats_url,replay_url,title,source_url,source_scope,table_index,table_type,table_heading,row_number,pick_rate_pct,avg_placement,win_rate_pct,top_5_rate_pct,top_7_conversion_rate_pct,fwr_pct,total_occurrences,composition
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day3,LosersRound2,Losers Round 2,Game #1,1,World's Edge,ee55457bbf0e1e207fd7d9f865cb3719,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound2/ee55457bbf0e1e207fd7d9f865cb3719,https://apexlegendsstatus.com/algs/game/ee55457bbf0e1e207fd7d9f865cb3719,Losers Round 2 - Game #1 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound2/ee55457bbf0e1e207fd7d9f865cb3719,game,2,composition_meta,Scores,2,10%,10,50%,50%,100%,66.7%,2,"Bangalore, Bloodhound, Wattson"
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day3,LosersRound2,Losers Round 2,Game #1,1,World's Edge,ee55457bbf0e1e207fd7d9f865cb3719,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound2/ee55457bbf0e1e207fd7d9f865cb3719,https://apexlegendsstatus.com/algs/game/ee55457bbf0e1e207fd7d9f865cb3719,Losers Round 2 - Game #1 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound2/ee55457bbf0e1e207fd7d9f865cb3719,game,2,composition_meta,Scores,3,5%,12,0%,0%,0%,44.4%,1,"Bangalore, Bloodhound, Horizon"
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day3,LosersRound2,Losers Round 2,Game #1,1,World's Edge,ee55457bbf0e1e207fd7d9f865cb3719,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound2/ee55457bbf0e1e207fd7d9f865cb3719,https://apexlegendsstatus.com/algs/game/ee55457bbf0e1e207fd7d9f865cb3719,Losers Round 2 - Game #1 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound2/ee55457bbf0e1e207fd7d9f865cb3719,game,2,composition_meta,Scores,4,5%,20,0%,0%,0%,33.3%,1,"Bangalore, Conduit, Horizon"
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day3,LosersRound2,Losers Round 2,Game #1,1,World's Edge,ee55457bbf0e1e207fd7d9f865cb3719,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound2/ee55457bbf0e1e207fd7d9f865cb3719,https://apexlegendsstatus.com/algs/game/ee55457bbf0e1e207fd7d9f865cb3719,Losers Round 2 - Game #1 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound2/ee55457bbf0e1e207fd7d9f865cb3719,game,2,composition_meta,Scores,5,5%,14,0%,0%,0%,62.5%,1,"Bangalore, Rampart, Valkyrie"
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day3,LosersRound2,Losers Round 2,Game #1,1,World's Edge,ee55457bbf0e1e207fd7d9f865cb3719,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound2/ee55457bbf0e1e207fd7d9f865cb3719,https://apexlegendsstatus.com/algs/game/ee55457bbf0e1e207fd7d9f865cb3719,Losers Round 2 - Game #1 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound2/ee55457bbf0e1e207fd7d9f865cb3719,game,2,composition_meta,Scores,6,5%,6,0%,0%,0%,66.7%,1,"Bloodhound, Conduit, Horizon"
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day3,LosersRound2,Losers Round 2,Game #1,1,World's Edge,ee55457bbf0e1e207fd7d9f865cb3719,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound2/ee55457bbf0e1e207fd7d9f865cb3719,https://apexlegendsstatus.com/algs/game/ee55457bbf0e1e207fd7d9f865cb3719,Losers Round 2 - Game #1 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound2/ee55457bbf0e1e207fd7d9f865cb3719,game,2,composition_meta,Scores,7,5%,11,0%,0%,0%,36.4%,1,"Bangalore, Bloodhound, Lifeline"
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day3,LosersRound2,Losers Round 2,Game #2,2,World's Edge,52dd387d9d52ec001940a8c175437335,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound2/52dd387d9d52ec001940a8c175437335,https://apexlegendsstatus.com/algs/game/52dd387d9d52ec001940a8c175437335,Losers Round 2 - Game #2 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound2/52dd387d9d52ec001940a8c175437335,game,2,composition_meta,Scores,1,60%,11.2,8.3%,16.7%,33.3%,48.6%,12,"Bangalore, Bloodhound, Caustic"
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day3,LosersRound2,Losers Round 2,Game #2,2,World's Edge,52dd387d9d52ec001940a8c175437335,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound2/52dd387d9d52ec001940a8c175437335,https://apexlegendsstatus.com/algs/game/52dd387d9d52ec001940a8c175437335,Losers Round 2 - Game #2 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound2/52dd387d9d52ec001940a8c175437335,game,2,composition_meta,Scores,2,10%,3.5,0%,100%,0%,50%,2,"Bangalore, Bloodhound, Wattson"
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day3,LosersRound2,Losers Round 2,Game #2,2,World's Edge,52dd387d9d52ec001940a8c175437335,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound2/52dd387d9d52ec001940a8c175437335,https://apexlegendsstatus.com/algs/game/52dd387d9d52ec001940a8c175437335,Losers Round 2 - Game #2 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound2/52dd387d9d52ec001940a8c175437335,game,2,composition_meta,Scores,3,5%,19,0%,0%,0%,25%,1,"Bangalore, Bloodhound, Horizon"
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day3,LosersRound2,Losers Round 2,Game #2,2,World's Edge,52dd387d9d52ec001940a8c175437335,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound2/52dd387d9d52ec001940a8c175437335,https://apexlegendsstatus.com/algs/game/52dd387d9d52ec001940a8c175437335,Losers Round 2 - Game #2 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound2/52dd387d9d52ec001940a8c175437335,game,2,composition_meta,Scores,4,5%,11,0%,0%,0%,25%,1,"Bangalore, Rampart, Valkyrie"
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day3,LosersRound2,Losers Round 2,Game #2,2,World's Edge,52dd387d9d52ec001940a8c175437335,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound2/52dd387d9d52ec001940a8c175437335,https://apexlegendsstatus.com/algs/game/52dd387d9d52ec001940a8c175437335,Losers Round 2 - Game #2 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound2/52dd387d9d52ec001940a8c175437335,game,2,composition_meta,Scores,5,5%,4,0%,100%,0%,61.5%,1,"Bloodhound, Caustic, Wraith"
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day3,LosersRound2,Losers Round 2,Game #2,2,World's Edge,52dd387d9d52ec001940a8c175437335,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound2/52dd387d9d52ec001940a8c175437335,https://apexlegendsstatus.com/algs/game/52dd387d9d52ec001940a8c175437335,Losers Round 2 - Game #2 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound2/52dd387d9d52ec001940a8c175437335,game,2,composition_meta,Scores,6,5%,8,0%,0%,0%,60%,1,"Bangalore, Conduit, Horizon"
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day3,LosersRound2,Losers Round 2,Game #2,2,World's Edge,52dd387d9d52ec001940a8c175437335,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound2/52dd387d9d52ec001940a8c175437335,https://apexlegendsstatus.com/algs/game/52dd387d9d52ec001940a8c175437335,Losers Round 2 - Game #2 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound2/52dd387d9d52ec001940a8c175437335,game,2,composition_meta,Scores,7,5%,7,0%,0%,0%,70%,1,"Bloodhound, Conduit, Horizon"
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day3,LosersRound2,Losers Round 2,Game #2,2,World's Edge,52dd387d9d52ec001940a8c175437335,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound2/52dd387d9d52ec001940a8c175437335,https://apexlegendsstatus.com/algs/game/52dd387d9d52ec001940a8c175437335,Losers Round 2 - Game #2 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound2/52dd387d9d52ec001940a8c175437335,game,2,composition_meta,Scores,8,5%,20,0%,0%,0%,0%,1,"Bangalore, Bloodhound, Lifeline"
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day3,LosersRound2,Losers Round 2,Game #3,3,World's Edge,f41f2816be64ec813f9b263e19eed905,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound2/f41f2816be64ec813f9b263e19eed905,https://apexlegendsstatus.com/algs/game/f41f2816be64ec813f9b263e19eed905,Losers Round 2 - Game #3 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound2/f41f2816be64ec813f9b263e19eed905,game,2,composition_meta,Scores,1,65%,10.5,7.7%,23.1%,20%,52.1%,13,"Bangalore, Bloodhound, Caustic"
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day3,LosersRound2,Losers Round 2,Game #3,3,World's Edge,f41f2816be64ec813f9b263e19eed905,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound2/f41f2816be64ec813f9b263e19eed905,https://apexlegendsstatus.com/algs/game/f41f2816be64ec813f9b263e19eed905,Losers Round 2 - Game #3 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound2/f41f2816be64ec813f9b263e19eed905,game,2,composition_meta,Scores,2,10%,8.5,0%,0%,0%,30%,2,"Bangalore, Bloodhound, Wattson"
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day3,LosersRound2,Losers Round 2,Game #3,3,World's Edge,f41f2816be64ec813f9b263e19eed905,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound2/f41f2816be64ec813f9b263e19eed905,https://apexlegendsstatus.com/algs/game/f41f2816be64ec813f9b263e19eed905,Losers Round 2 - Game #3 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound2/f41f2816be64ec813f9b263e19eed905,game,2,composition_meta,Scores,3,5%,3,0%,100%,0%,77.8%,1,"Bangalore, Conduit, Horizon"
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day3,LosersRound2,Losers Round 2,Game #3,3,World's Edge,f41f2816be64ec813f9b263e19eed905,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound2/f41f2816be64ec813f9b263e19eed905,https://apexlegendsstatus.com/algs/game/f41f2816be64ec813f9b263e19eed905,Losers Round 2 - Game #3 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound2/f41f2816be64ec813f9b263e19eed905,game,2,composition_meta,Scores,4,5%,4,0%,100%,0%,20%,1,"Bangalore, Rampart, Valkyrie"
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day3,LosersRound2,Losers Round 2,Game #3,3,World's Edge,f41f2816be64ec813f9b263e19eed905,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound2/f41f2816be64ec813f9b263e19eed905,https://apexlegendsstatus.com/algs/game/f41f2816be64ec813f9b263e19eed905,Losers Round 2 - Game #3 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound2/f41f2816be64ec813f9b263e19eed905,game,2,composition_meta,Scores,5,5%,20,0%,0%,0%,0%,1,"Bangalore, Bloodhound, Horizon"
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day3,LosersRound2,Losers Round 2,Game #3,3,World's Edge,f41f2816be64ec813f9b263e19eed905,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound2/f41f2816be64ec813f9b263e19eed905,https://apexlegendsstatus.com/algs/game/f41f2816be64ec813f9b263e19eed905,Losers Round 2 - Game #3 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound2/f41f2816be64ec813f9b263e19eed905,game,2,composition_meta,Scores,6,5%,17,0%,0%,0%,25%,1,"Bloodhound, Conduit, Horizon"
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day3,LosersRound2,Losers Round 2,Game #3,3,World's Edge,f41f2816be64ec813f9b263e19eed905,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound2/f41f2816be64ec813f9b263e19eed905,https://apexlegendsstatus.com/algs/game/f41f2816be64ec813f9b263e19eed905,Losers Round 2 - Game #3 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound2/f41f2816be64ec813f9b263e19eed905,game,2,composition_meta,Scores,7,5%,13,0%,0%,0%,40%,1,"Bloodhound, Caustic, Wraith"
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day3,LosersRound2,Losers Round 2,Game #4,4,Storm Point,b67f895a8a68e87842b3dc30860f0d60,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound2/b67f895a8a68e87842b3dc30860f0d60,https://apexlegendsstatus.com/algs/game/b67f895a8a68e87842b3dc30860f0d60,Losers Round 2 - Game #4 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound2/b67f895a8a68e87842b3dc30860f0d60,game,2,composition_meta,Scores,1,55%,9.9,9.1%,18.2%,25%,52.4%,11,"Bangalore, Bloodhound, Caustic"
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day3,LosersRound2,Losers Round 2,Game #4,4,Storm Point,b67f895a8a68e87842b3dc30860f0d60,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound2/b67f895a8a68e87842b3dc30860f0d60,https://apexlegendsstatus.com/algs/game/b67f895a8a68e87842b3dc30860f0d60,Losers Round 2 - Game #4 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound2/b67f895a8a68e87842b3dc30860f0d60,game,2,composition_meta,Scores,2,20%,13.5,0%,25%,0%,45.5%,4,"Bangalore, Bloodhound, Horizon"
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day3,LosersRound2,Losers Round 2,Game #4,4,Storm Point,b67f895a8a68e87842b3dc30860f0d60,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound2/b67f895a8a68e87842b3dc30860f0d60,https://apexlegendsstatus.com/algs/game/b67f895a8a68e87842b3dc30860f0d60,Losers Round 2 - Game #4 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound2/b67f895a8a68e87842b3dc30860f0d60,game,2,composition_meta,Scores,3,10%,15.5,0%,0%,0%,40%,2,"Bangalore, Bloodhound, Wattson"
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day3,LosersRound2,Losers Round 2,Game #4,4,Storm Point,b67f895a8a68e87842b3dc30860f0d60,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound2/b67f895a8a68e87842b3dc30860f0d60,https://apexlegendsstatus.com/algs/game/b67f895a8a68e87842b3dc30860f0d60,Losers Round 2 - Game #4 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound2/b67f895a8a68e87842b3dc30860f0d60,game,2,composition_meta,Scores,4,5%,9,0%,0%,0%,57.1%,1,"Bangalore, Bloodhound, Lifeline"
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day3,LosersRound2,Losers Round 2,Game #4,4,Storm Point,b67f895a8a68e87842b3dc30860f0d60,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound2/b67f895a8a68e87842b3dc30860f0d60,https://apexlegendsstatus.com/algs/game/b67f895a8a68e87842b3dc30860f0d60,Losers Round 2 - Game #4 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound2/b67f895a8a68e87842b3dc30860f0d60,game,2,composition_meta,Scores,5,5%,5,0%,100%,0%,57.1%,1,"Bangalore, Rampart, Valkyrie"
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day3,LosersRound2,Losers Round 2,Game #4,4,Storm Point,b67f895a8a68e87842b3dc30860f0d60,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound2/b67f895a8a68e87842b3dc30860f0d60,https://apexlegendsstatus.com/algs/game/b67f895a8a68e87842b3dc30860f0d60,Losers Round 2 - Game #4 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound2/b67f895a8a68e87842b3dc30860f0d60,game,2,composition_meta,Scores,6,5%,2,0%,100%,0%,63.6%,1,"Bloodhound, Caustic, Wraith"
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day3,LosersRound2,Losers Round 2,Game #5,5,Storm Point,f3bda6de85e8aa884bbb1c5c8734ef76,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound2/f3bda6de85e8aa884bbb1c5c8734ef76,https://apexlegendsstatus.com/algs/game/f3bda6de85e8aa884bbb1c5c8734ef76,Losers Round 2 - Game #5 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound2/f3bda6de85e8aa884bbb1c5c8734ef76,game,2,composition_meta,Scores,1,50%,7,10%,50%,16.7%,57.1%,10,"Bangalore, Bloodhound, Caustic"
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day3,LosersRound2,Losers Round 2,Game #5,5,Storm Point,f3bda6de85e8aa884bbb1c5c8734ef76,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound2/f3bda6de85e8aa884bbb1c5c8734ef76,https://apexlegendsstatus.com/algs/game/f3bda6de85e8aa884bbb1c5c8734ef76,Losers Round 2 - Game #5 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound2/f3bda6de85e8aa884bbb1c5c8734ef76,game,2,composition_meta,Scores,2,30%,15,0%,0%,0%,48.6%,6,"Bangalore, Bloodhound, Horizon"
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day3,LosersRound2,Losers Round 2,Game #5,5,Storm Point,f3bda6de85e8aa884bbb1c5c8734ef76,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound2/f3bda6de85e8aa884bbb1c5c8734ef76,https://apexlegendsstatus.com/algs/game/f3bda6de85e8aa884bbb1c5c8734ef76,Losers Round 2 - Game #5 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound2/f3bda6de85e8aa884bbb1c5c8734ef76,game,2,composition_meta,Scores,3,5%,10,0%,0%,0%,0%,1,"Bangalore, Rampart, Valkyrie"
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day3,LosersRound2,Losers Round 2,Game #5,5,Storm Point,f3bda6de85e8aa884bbb1c5c8734ef76,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound2/f3bda6de85e8aa884bbb1c5c8734ef76,https://apexlegendsstatus.com/algs/game/f3bda6de85e8aa884bbb1c5c8734ef76,Losers Round 2 - Game #5 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound2/f3bda6de85e8aa884bbb1c5c8734ef76,game,2,composition_meta,Scores,4,5%,14,0%,0%,0%,37.5%,1,"Bangalore, Bloodhound, Lifeline"
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day3,LosersRound2,Losers Round 2,Game #5,5,Storm Point,f3bda6de85e8aa884bbb1c5c8734ef76,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound2/f3bda6de85e8aa884bbb1c5c8734ef76,https://apexlegendsstatus.com/algs/game/f3bda6de85e8aa884bbb1c5c8734ef76,Losers Round 2 - Game #5 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound2/f3bda6de85e8aa884bbb1c5c8734ef76,game,2,composition_meta,Scores,5,5%,20,0%,0%,0%,0%,1,"Bloodhound, Caustic, Wraith"
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day3,LosersRound2,Losers Round 2,Game #5,5,Storm Point,f3bda6de85e8aa884bbb1c5c8734ef76,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound2/f3bda6de85e8aa884bbb1c5c8734ef76,https://apexlegendsstatus.com/algs/game/f3bda6de85e8aa884bbb1c5c8734ef76,Losers Round 2 - Game #5 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound2/f3bda6de85e8aa884bbb1c5c8734ef76,game,2,composition_meta,Scores,6,5%,6,0%,0%,0%,57.1%,1,"Bangalore, Bloodhound, Wattson"
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day3,LosersRound2,Losers Round 2,Game #6,6,Storm Point,2ea712db3c1833549c763a81af5c0ac1,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound2/2ea712db3c1833549c763a81af5c0ac1,https://apexlegendsstatus.com/algs/game/2ea712db3c1833549c763a81af5c0ac1,Losers Round 2 - Game #6 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound2/2ea712db3c1833549c763a81af5c0ac1,game,2,composition_meta,Scores,1,50%,10.5,10%,30%,25%,53.2%,10,"Bangalore, Bloodhound, Caustic"
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day3,LosersRound2,Losers Round 2,Game #6,6,Storm Point,2ea712db3c1833549c763a81af5c0ac1,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound2/2ea712db3c1833549c763a81af5c0ac1,https://apexlegendsstatus.com/algs/game/2ea712db3c1833549c763a81af5c0ac1,Losers Round 2 - Game #6 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound2/2ea712db3c1833549c763a81af5c0ac1,game,2,composition_meta,Scores,2,20%,11.5,0%,25%,0%,36.8%,4,"Bangalore, Bloodhound, Horizon"
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day3,LosersRound2,Losers Round 2,Game #6,6,Storm Point,2ea712db3c1833549c763a81af5c0ac1,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound2/2ea712db3c1833549c763a81af5c0ac1,https://apexlegendsstatus.com/algs/game/2ea712db3c1833549c763a81af5c0ac1,Losers Round 2 - Game #6 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound2/2ea712db3c1833549c763a81af5c0ac1,game,2,composition_meta,Scores,3,5%,11,0%,0%,0%,37.5%,1,"Horizon, Lifeline, Pathfinder"
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day3,LosersRound2,Losers Round 2,Game #6,6,Storm Point,2ea712db3c1833549c763a81af5c0ac1,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound2/2ea712db3c1833549c763a81af5c0ac1,https://apexlegendsstatus.com/algs/game/2ea712db3c1833549c763a81af5c0ac1,Losers Round 2 - Game #6 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day3/LosersRound2/2ea712db3c1833549c763a81af5c0ac1,game,2,composition_meta,Scores,4,5%,14,0%,0%,0%,25%,1,"Bangalore, Bloodhound, Conduit"
