event_slug,event_name,overview_url,split,league,region,day,group,game_id,source_url,source_scope,table_index,table_type,table_heading,row_number,composition,pick_rate_pct,avg_placement,win_rate_pct,top_5_rate_pct,top_7_conversion_rate_pct,games_played
playoffs_split1,ALGS Year 4 Split 1 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,Y4-Split1,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,overview,79,composition_by_scope,Scores,6,"Bangalore, Bloodhound, Lifeline",3.33%,18,0%,0%,0%,1
playoffs_split1,ALGS Year 4 Split 1 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,Y4-Split1,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,overview,80,composition_by_scope,Scores,1,"Bangalore, Bloodhound, Wattson",70%,11.19,4.8%,14.3%,16.7%,21
playoffs_split1,ALGS Year 4 Split 1 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,Y4-Split1,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,overview,80,composition_by_scope,Scores,2,"Bangalore, Bloodhound, Conduit",3.33%,10,0%,0%,0%,1
playoffs_split1,ALGS Year 4 Split 1 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,Y4-Split1,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,overview,80,composition_by_scope,Scores,3,"Bangalore, Bloodhound, Horizon",26.67%,9,12.5%,37.5%,33.3%,8
playoffs_split1,ALGS Year 4 Split 1 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,Y4-Split1,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,overview,81,composition_by_scope,Scores,1,"Bangalore, Bloodhound, Caustic",81.58%,9.29,12.9%,41.9%,28.6%,31
playoffs_split1,ALGS Year 4 Split 1 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,Y4-Split1,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,overview,81,composition_by_scope,Scores,2,"Bangalore, Bloodhound, Conduit",2.63%,18,0%,0%,0%,1
playoffs_split1,ALGS Year 4 Split 1 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,Y4-Split1,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Overview,overview,81,composition_by_scope,Scores,3,"Bangalore, Bloodhound, Horizon",15.79%,14.67,0%,16.7%,0%,6
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,50,composition_by_scope,Top 10 Teams,1,"Bangalore, Pathfinder, Wattson",45%,11.11,0%,11.1%,0%,9
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,50,composition_by_scope,Top 10 Teams,2,,5%,5,0%,100%,0%,1
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,51,composition_by_scope,Top 10 Teams,1,"Bangalore, Fuse, Wattson",39.13%,6.11,11.1%,44.4%,16.7%,9
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,51,composition_by_scope,Top 10 Teams,2,,4.35%,7,0%,0%,0%,1
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,51,composition_by_scope,Top 10 Teams,3,"Bangalore, Fuse, Seer",56.52%,6.54,23.1%,61.5%,37.5%,13
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,52,composition_by_scope,Top 10 Teams,1,"Bangalore, Bloodhound, Fuse",75%,11.8,6.7%,26.7%,25%,15
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,52,composition_by_scope,Top 10 Teams,2,,5%,15,0%,0%,0%,1
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,52,composition_by_scope,Top 10 Teams,3,"Bangalore, Bloodhound, Pathfinder",20%,14,0%,0%,0%,4
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,53,composition_by_scope,Top 10 Teams,1,"Bangalore, Bloodhound, Pathfinder",20%,19.5,0%,0%,0%,2
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,53,composition_by_scope,Top 10 Teams,2,,10%,18,0%,0%,0%,1
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,53,composition_by_scope,Top 10 Teams,3,"Bangalore, Bloodhound, Wattson",20%,11,0%,50%,0%,2
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,53,composition_by_scope,Top 10 Teams,4,"Crypto, Valkyrie, Wattson",10%,11,0%,0%,0%,1
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,53,composition_by_scope,Top 10 Teams,5,"Bangalore, Pathfinder, Wattson",20%,14.5,0%,0%,0%,2
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,53,composition_by_scope,Top 10 Teams,6,"Bangalore, Fuse, Seer",20%,13,0%,0%,0%,2
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,54,composition_by_scope,Top 10 Teams,1,"Bangalore, Catalyst, Seer",17.39%,5.25,25%,75%,33.3%,4
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,54,composition_by_scope,Top 10 Teams,2,,4.35%,6,0%,0%,0%,1
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,54,composition_by_scope,Top 10 Teams,3,"Bangalore, Seer, Wattson",69.57%,10.75,6.3%,25%,20%,16
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,54,composition_by_scope,Top 10 Teams,4,"Bangalore, Fuse, Pathfinder",8.7%,6.5,0%,50%,0%,2
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,55,composition_by_scope,Top 10 Teams,1,"Bangalore, Pathfinder, Wattson",60.87%,11.93,0%,14.3%,0%,14
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,55,composition_by_scope,Top 10 Teams,2,,4.35%,10,0%,0%,0%,1
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,55,composition_by_scope,Top 10 Teams,3,"Bangalore, Lifeline, Pathfinder",34.78%,8.75,0%,12.5%,0%,8
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,56,composition_by_scope,Top 10 Teams,1,"Bangalore, Fuse, Seer",21.74%,8.2,0%,40%,0%,5
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,56,composition_by_scope,Top 10 Teams,2,,4.35%,3,0%,100%,0%,1
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,56,composition_by_scope,Top 10 Teams,3,"Bangalore, Seer, Wattson",21.74%,9.8,0%,40%,0%,5
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,56,composition_by_scope,Top 10 Teams,4,"Seer, Valkyrie, Wattson",4.35%,6,0%,0%,0%,1
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,56,composition_by_scope,Top 10 Teams,5,"Bangalore, Catalyst, Seer",21.74%,5.2,20%,80%,25%,5
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,56,composition_by_scope,Top 10 Teams,6,"Bangalore, Fuse, Wattson",13.04%,10.33,0%,33.3%,0%,3
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,56,composition_by_scope,Top 10 Teams,7,"Bangalore, Bloodhound, Fuse",8.7%,12.5,0%,0%,0%,2
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,56,composition_by_scope,Top 10 Teams,8,"Bangalore, Bloodhound, Horizon",4.35%,9,0%,0%,0%,1
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,57,composition_by_scope,Top 10 Teams,1,"Bangalore, Fuse, Pathfinder",90%,9.89,0%,11.1%,0%,18
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,57,composition_by_scope,Top 10 Teams,2,,5%,17,0%,0%,0%,1
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,57,composition_by_scope,Top 10 Teams,3,"Fuse, Gibraltar, Pathfinder",5%,16,0%,0%,0%,1
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,58,composition_by_scope,Top 10 Teams,1,"Bangalore, Pathfinder, Wattson",INF%,9.67,11.1%,22.2%,25%,9
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,58,composition_by_scope,Top 10 Teams,2,,INF%,12,0%,0%,0%,1
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,59,composition_by_scope,Top 10 Teams,1,"Bangalore, Crypto, Fuse",45%,12.22,0%,22.2%,0%,9
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,59,composition_by_scope,Top 10 Teams,2,,5%,14,0%,0%,0%,1
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,60,composition_by_scope,Top 10 Teams,1,"Bangalore, Fuse, Seer",60.87%,9.86,7.1%,28.6%,16.7%,14
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,60,composition_by_scope,Top 10 Teams,2,,4.35%,1,100%,100%,100%,1
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,60,composition_by_scope,Top 10 Teams,3,"Bangalore, Pathfinder, Wattson",4.35%,4,0%,100%,0%,1
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,60,composition_by_scope,Top 10 Teams,4,"Bangalore, Fuse, Pathfinder",8.7%,9,0%,50%,0%,2
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,60,composition_by_scope,Top 10 Teams,5,"Conduit, Horizon, Pathfinder",21.74%,9.8,0%,40%,0%,5
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,61,composition_by_scope,Top 10 Teams,1,"Bangalore, Gibraltar, Pathfinder",20%,12.25,0%,0%,0%,4
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,61,composition_by_scope,Top 10 Teams,2,,5%,20,0%,0%,0%,1
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,61,composition_by_scope,Top 10 Teams,3,"Bangalore, Seer, Wattson",5%,13,0%,0%,0%,1
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,61,composition_by_scope,Top 10 Teams,4,"Bangalore, Pathfinder, Wattson",25%,9,0%,20%,0%,5
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,61,composition_by_scope,Top 10 Teams,5,"Bangalore, Bloodhound, Wattson",45%,9.56,0%,22.2%,0%,9
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,62,composition_by_scope,Top 10 Teams,1,"Bangalore, Seer, Wattson",30%,15.33,0%,0%,0%,6
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,62,composition_by_scope,Top 10 Teams,2,,5%,13,0%,0%,0%,1
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,62,composition_by_scope,Top 10 Teams,3,"Bangalore, Fuse, Seer",45%,9.22,0%,55.6%,0%,9
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,62,composition_by_scope,Top 10 Teams,4,"Bangalore, Fuse, Pathfinder",20%,16.5,0%,0%,0%,4
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,63,composition_by_scope,Top 10 Teams,1,"Bangalore, Fuse, Seer",34.78%,8.63,0%,37.5%,0%,8
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,63,composition_by_scope,Top 10 Teams,2,,4.35%,16,0%,0%,0%,1
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,63,composition_by_scope,Top 10 Teams,3,"Bangalore, Fuse, Pathfinder",4.35%,10,0%,0%,0%,1
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,63,composition_by_scope,Top 10 Teams,4,"Bangalore, Seer, Wattson",56.52%,9.69,15.4%,38.5%,33.3%,13
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,64,composition_by_scope,Top 10 Teams,1,"Bangalore, Lifeline, Pathfinder",95.65%,9.41,13.6%,27.3%,37.5%,22
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,64,composition_by_scope,Top 10 Teams,2,,4.35%,19,0%,0%,0%,1
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,65,composition_by_scope,Top 10 Teams,1,"Bangalore, Crypto, Wattson",INF%,10,0%,22.2%,0%,9
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,65,composition_by_scope,Top 10 Teams,2,,INF%,9,0%,0%,0%,1
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,66,composition_by_scope,Top 10 Teams,1,"Bangalore, Pathfinder, Wattson",50%,12.7,0%,20%,0%,10
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,66,composition_by_scope,Top 10 Teams,2,,5%,8,0%,0%,0%,1
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,66,composition_by_scope,Top 10 Teams,3,"Bangalore, Seer, Wattson",20%,15.25,0%,0%,0%,4
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,66,composition_by_scope,Top 10 Teams,4,"Bangalore, Fuse, Seer",25%,11.6,20%,40%,50%,5
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,67,composition_by_scope,Top 10 Teams,1,"Bangalore, Seer, Wraith",45%,10.89,0%,11.1%,0%,9
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,67,composition_by_scope,Top 10 Teams,2,,5%,4,0%,100%,0%,1
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,67,composition_by_scope,Top 10 Teams,3,"Bloodhound, Horizon, Pathfinder",5%,8,0%,0%,0%,1
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,67,composition_by_scope,Top 10 Teams,4,"Bangalore, Bloodhound, Pathfinder",15%,8.67,0%,0%,0%,3
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,67,composition_by_scope,Top 10 Teams,5,"Bangalore, Pathfinder, Seer",30%,10.17,0%,33.3%,0%,6
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,Y4-Split1,EWC,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Overview,overview,68,composition_by_scope,Top 10 Teams,1,"Bangalore, Fuse, Wattson",20%,11.75,0%,0%,0%,4
