event_slug,event_name,overview_url,split,league,region,day,group,game_id,source_url,source_scope,table_index,table_type,table_heading,row_number,team,storm_point,world_s_edge,overall_max,storm_point_fastest,storm_point_fastest_avg,storm_point_avg,world_s_edge_fastest,world_s_edge_fastest_avg,world_s_edge_avg,overall_fastest,overall_fastest_avg,overall_avg,player,legend,perk,pick_rate_pct_per_legend,number_of_picks,level_2_blue,level_3_purple,level_4_red,col_1,pv_rank,player_value,carry_value,absolute_pv,kills_per_game,damage_per_game,damage_ratio,rank,tv,avg_placement,broken_moon,broken_moon_fastest,broken_moon_fastest_avg,broken_moon_avg,e_district,e_district_fastest,e_district_fastest_avg,e_district_avg
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,101,other,Scores,17,,,,,,,,,,,,,,,Revenant,Tactical Cooldown,18.75%,3,,,,,,,,,,,,,,,,,,,,,,
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,101,other,Scores,18,,,,,,,,,,,,,,,Valkyrie,Full Tank,100%,8,,,,,,,,,,,,,,,,,,,,,,
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,101,other,Scores,19,,,,,,,,,,,,,,,Wraith,Fast Phase,95.65%,22,,,,,,,,,,,,,,,,,,,,,,
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,101,other,Scores,20,,,,,,,,,,,,,,,Wraith,Tactical Cooldown,4.35%,1,,,,,,,,,,,,,,,,,,,,,,
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,101,other,Scores,21,,,,,,,,,,,,,,,Mad Maggie,Big Drill,62.5%,5,,,,,,,,,,,,,,,,,,,,,,
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,101,other,Scores,22,,,,,,,,,,,,,,,Mad Maggie,Drillslinger,37.5%,3,,,,,,,,,,,,,,,,,,,,,,
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,101,other,Scores,23,,,,,,,,,,,,,,,Alter,Tactical Cooldown+,100%,1,,,,,,,,,,,,,,,,,,,,,,
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,101,other,Scores,24,,,,,,,,,,,,,,,Horizon,Tactical Cooldown,50%,1,,,,,,,,,,,,,,,,,,,,,,
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,101,other,Scores,25,,,,,,,,,,,,,,,Horizon,Ultimate Cooldown,50%,1,,,,,,,,,,,,,,,,,,,,,,
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,101,other,Scores,26,,,,,,,,,,,,,,,Bloodhound,Sighthound,100%,2,,,,,,,,,,,,,,,,,,,,,,
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,101,other,Scores,27,,,,,,,,,,,,,,,Conduit,Radiant Transfer,100%,1,,,,,,,,,,,,,,,,,,,,,,
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,102,other,Scores,1,,,,,,,,,,,,,,ALL TylerFPS,,,,,1m 38s,6m 37s,12m 3s,,,,,,,,,,,,,,,,,,,
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,102,other,Scores,2,,,,,,,,,,,,,,NRG Nocturnal,,,,,2m 30s,10m 48s,15m 21s,,,,,,,,,,,,,,,,,,,
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,102,other,Scores,3,,,,,,,,,,,,,,NRG Reptar,,,,,3m 6s,12m 18s,16m 22s,,,,,,,,,,,,,,,,,,,
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,102,other,Scores,4,,,,,,,,,,,,,,NRG FunFPS,,,,,2m 36s,12m 37s,20m 4s,,,,,,,,,,,,,,,,,,,
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,102,other,Scores,5,,,,,,,,,,,,,,FAK lzhidan,,,,,1m 57s,7m 14s,14m 12s,,,,,,,,,,,,,,,,,,,
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,102,other,Scores,6,,,,,,,,,,,,,,FAK JSavageW,,,,,2m 11s,8m 56s,14m 11s,,,,,,,,,,,,,,,,,,,
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,102,other,Scores,7,,,,,,,,,,,,,,FAK Kyner,,,,,2m 11s,8m 38s,11m 40s,,,,,,,,,,,,,,,,,,,
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,102,other,Scores,8,,,,,,,,,,,,,,SDW Zhouzhou,,,,,2m 28s,11m 31s,13m 56s,,,,,,,,,,,,,,,,,,,
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,102,other,Scores,9,,,,,,,,,,,,,,SDW KPG_OuOKh,,,,,2m 10s,9m 34s,13m 44s,,,,,,,,,,,,,,,,,,,
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,102,other,Scores,10,,,,,,,,,,,,,,SDW Jacky1,,,,,2m 23s,9m 57s,13m 39s,,,,,,,,,,,,,,,,,,,
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,102,other,Scores,11,,,,,,,,,,,,,,GHS 4rufa,,,,,3m 27s,12m 28s,-,,,,,,,,,,,,,,,,,,,
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,102,other,Scores,12,,,,,,,,,,,,,,GHS Wabu,,,,,2m 36s,14m,-,,,,,,,,,,,,,,,,,,,
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,102,other,Scores,13,,,,,,,,,,,,,,GHS 1tappy,,,,,3m 14s,11m 56s,14m 41s,,,,,,,,,,,,,,,,,,,
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,102,other,Scores,14,,,,,,,,,,,,,,FAZE Sinetic,,,,,1m 54s,12m 5s,-,,,,,,,,,,,,,,,,,,,
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,102,other,Scores,15,,,,,,,,,,,,,,FAZE arctic,,,,,1m 52s,12m 5s,-,,,,,,,,,,,,,,,,,,,
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,102,other,Scores,16,,,,,,,,,,,,,,FAZE Naghz,,,,,1m 58s,10m 57s,12m 40s,,,,,,,,,,,,,,,,,,,
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,102,other,Scores,17,,,,,,,,,,,,,,XNY JonnyR,,,,,2m 13s,6m 41s,12m 46s,,,,,,,,,,,,,,,,,,,
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,102,other,Scores,18,,,,,,,,,,,,,,XNY xd,,,,,2m 9s,7m 35s,12m 58s,,,,,,,,,,,,,,,,,,,
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,102,other,Scores,19,,,,,,,,,,,,,,XNY Yuchen,,,,,2m 40s,6m 11s,12m 35s,,,,,,,,,,,,,,,,,,,
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,102,other,Scores,20,,,,,,,,,,,,,,SSG Koyful,,,,,2m,10m 7s,14m 54s,,,,,,,,,,,,,,,,,,,
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,102,other,Scores,21,,,,,,,,,,,,,,SSG Phony,,,,,2m 13s,10m 49s,12m 52s,,,,,,,,,,,,,,,,,,,
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,102,other,Scores,22,,,,,,,,,,,,,,SSG Xynew,,,,,2m 20s,9m 41s,15m 10s,,,,,,,,,,,,,,,,,,,
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,102,other,Scores,23,,,,,,,,,,,,,,EXL brtus_o,,,,,1m 54s,11m 49s,18m 20s,,,,,,,,,,,,,,,,,,,
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,102,other,Scores,24,,,,,,,,,,,,,,EXL Azazel,,,,,2m,11m 38s,18m 29s,,,,,,,,,,,,,,,,,,,
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,102,other,Scores,25,,,,,,,,,,,,,,EXL Kurev,,,,,2m,12m 44s,16m 14s,,,,,,,,,,,,,,,,,,,
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,102,other,Scores,26,,,,,,,,,,,,,,ALL Hakis,,,,,1m 45s,6m 16s,13m 3s,,,,,,,,,,,,,,,,,,,
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,102,other,Scores,27,,,,,,,,,,,,,,ALL Unlucky,,,,,1m 42s,6m 33s,13m 34s,,,,,,,,,,,,,,,,,,,
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,102,other,Scores,28,,,,,,,,,,,,,,LG Sikezz,,,,,2m 12s,12m 53s,15m 33s,,,,,,,,,,,,,,,,,,,
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,102,other,Scores,29,,,,,,,,,,,,,,LG Fuhhnq,,,,,2m 40s,12m 28s,15m 55s,,,,,,,,,,,,,,,,,,,
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,102,other,Scores,30,,,,,,,,,,,,,,LG Sweet,,,,,2m 28s,10m 50s,16m 20s,,,,,,,,,,,,,,,,,,,
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,102,other,Scores,31,,,,,,,,,,,,,,GLD Jeskoesk,,,,,2m 4s,11m 23s,16m 7s,,,,,,,,,,,,,,,,,,,
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,102,other,Scores,32,,,,,,,,,,,,,,GLD Emtee,,,,,2m,12m 6s,16m 39s,,,,,,,,,,,,,,,,,,,
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,102,other,Scores,33,,,,,,,,,,,,,,GLD Legacy,,,,,2m 1s,10m 55s,15m 13s,,,,,,,,,,,,,,,,,,,
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,102,other,Scores,34,,,,,,,,,,,,,,FLCN Zer0,,,,,1m 49s,7m 33s,13m 15s,,,,,,,,,,,,,,,,,,,
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,102,other,Scores,35,,,,,,,,,,,,,,FLCN Imperialhal,,,,,1m 45s,8m 30s,15m 11s,,,,,,,,,,,,,,,,,,,
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,102,other,Scores,36,,,,,,,,,,,,,,FLCN Genburten,,,,,1m 52s,7m 19s,15m 16s,,,,,,,,,,,,,,,,,,,
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,102,other,Scores,37,,,,,,,,,,,,,,SRZ Noxi,,,,,3m 27s,9m 42s,-,,,,,,,,,,,,,,,,,,,
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,102,other,Scores,38,,,,,,,,,,,,,,SRZ Re1qz,,,,,2m 48s,9m 46s,16m 52s,,,,,,,,,,,,,,,,,,,
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,102,other,Scores,39,,,,,,,,,,,,,,SRZ SyanaMu,,,,,2m 54s,10m 45s,16m 47s,,,,,,,,,,,,,,,,,,,
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,102,other,Scores,40,,,,,,,,,,,,,,FNC satuki,,,,,2m 18s,10m 6s,16m 18s,,,,,,,,,,,,,,,,,,,
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,102,other,Scores,41,,,,,,,,,,,,,,FNC Lykq,,,,,2m 44s,10m,16m 1s,,,,,,,,,,,,,,,,,,,
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,102,other,Scores,42,,,,,,,,,,,,,,FNC YukaF,,,,,2m 34s,9m 57s,13m 40s,,,,,,,,,,,,,,,,,,,
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,102,other,Scores,43,,,,,,,,,,,,,,TLAW jaguaresl,,,,,2m 19s,9m 33s,17m 24s,,,,,,,,,,,,,,,,,,,
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,102,other,Scores,44,,,,,,,,,,,,,,TLAW NeazuI,,,,,1m 53s,8m 49s,15m 10s,,,,,,,,,,,,,,,,,,,
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,102,other,Scores,45,,,,,,,,,,,,,,TLAW lYanYal,,,,,2m 14s,9m 39s,15m 54s,,,,,,,,,,,,,,,,,,,
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,102,other,Scores,46,,,,,,,,,,,,,,E36 Aimbot,,,,,3m 6s,9m 52s,13m 27s,,,,,,,,,,,,,,,,,,,
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,102,other,Scores,47,,,,,,,,,,,,,,E36 ILY,,,,,2m 47s,10m 55s,14m 40s,,,,,,,,,,,,,,,,,,,
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,102,other,Scores,48,,,,,,,,,,,,,,E36 Cinap,,,,,2m 54s,10m 34s,10m 48s,,,,,,,,,,,,,,,,,,,
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,102,other,Scores,49,,,,,,,,,,,,,,MST Gild,,,,,2m 19s,8m 52s,15m 11s,,,,,,,,,,,,,,,,,,,
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,102,other,Scores,50,,,,,,,,,,,,,,MST Wxltzy,,,,,2m 13s,8m 43s,13m 17s,,,,,,,,,,,,,,,,,,,
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,102,other,Scores,51,,,,,,,,,,,,,,MST iiTzTimmy,,,,,2m 3s,9m 6s,14m 7s,,,,,,,,,,,,,,,,,,,
playoffs_split2,ALGS Year 4 Split 2 Playoffs,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,Y4-Split2,ALGS-Playoffs,Global,Overview,,,https://apexlegendsstatus.com/algs/Y4-Split2/ALGS-Playoffs/Global/Overview,overview,102,other,Scores,52,,,,,,,,,,,,,,HAO Right,,,,,3m 19s,13m 10s,16m 6s,,,,,,,,,,,,,,,,,,,
