event_slug,event_name,split,league,region,day,group,stage,game_label,game_number,map_name,game_id,stats_url,replay_url,title,source_url,source_scope,table_index,table_type,table_heading,row_number,player,team,best_p,games,kills,assists,kill_participation_pct,knocks,times_knocked,dmg_dealt,dmg_taken,dmg_diff,dmg_per_kill,ring_dmg,rez,rspn,k_per_d,ka_per_d,deaths,surv_time,time_to_first_kill,top_10_pct,t10_to_t5_pct,t5_to_t1_pct
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day1,A,A,Game #10,10,Storm Point,37f2277437a21e770c5765d98819e078,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day1/A/37f2277437a21e770c5765d98819e078,https://apexlegendsstatus.com/algs/game/37f2277437a21e770c5765d98819e078,A - Game #10 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day1/A/37f2277437a21e770c5765d98819e078,game,44,player_stats,Scores,28,TLAW_Neazul,Team Liquid,12th,1,3,5,88.9,3,2,985,707,278,328.33,202,0,0,3,8,1,,10m 52s,0%,0%,0%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day1,A,A,Game #10,10,Storm Point,37f2277437a21e770c5765d98819e078,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day1/A/37f2277437a21e770c5765d98819e078,https://apexlegendsstatus.com/algs/game/37f2277437a21e770c5765d98819e078,A - Game #10 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day1/A/37f2277437a21e770c5765d98819e078,game,44,player_stats,Scores,29,RC_Dogma,Reject Winnity,10th,1,0,0,NAN,0,1,525,747,-222,525,0,0,2,0,0,1,,,100%,0%,0%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day1,A,A,Game #10,10,Storm Point,37f2277437a21e770c5765d98819e078,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day1/A/37f2277437a21e770c5765d98819e078,https://apexlegendsstatus.com/algs/game/37f2277437a21e770c5765d98819e078,A - Game #10 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day1/A/37f2277437a21e770c5765d98819e078,game,44,player_stats,Scores,30,FLCN_Genburten,Team Falcons,6th,1,3,2,83.3,4,1,"1,309",731,578,436.33,45,0,0,3,5,1,,16m 30s,100%,0%,0%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day1,A,A,Game #10,10,Storm Point,37f2277437a21e770c5765d98819e078,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day1/A/37f2277437a21e770c5765d98819e078,https://apexlegendsstatus.com/algs/game/37f2277437a21e770c5765d98819e078,A - Game #10 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day1/A/37f2277437a21e770c5765d98819e078,game,44,player_stats,Scores,31,GG_Lufka,GaiminGladiators,18th,1,0,0,NAN,0,1,52,-2,54,52,439,0,0,0,0,1,,,0%,0%,0%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day1,A,A,Game #10,10,Storm Point,37f2277437a21e770c5765d98819e078,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day1/A/37f2277437a21e770c5765d98819e078,https://apexlegendsstatus.com/algs/game/37f2277437a21e770c5765d98819e078,A - Game #10 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day1/A/37f2277437a21e770c5765d98819e078,game,44,player_stats,Scores,32,AUR kazakh,Aurora,15th,1,0,0,NAN,0,1,60,4,56,60,234,0,1,0,0,1,,,0%,0%,0%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day1,A,A,Game #10,10,Storm Point,37f2277437a21e770c5765d98819e078,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day1/A/37f2277437a21e770c5765d98819e078,https://apexlegendsstatus.com/algs/game/37f2277437a21e770c5765d98819e078,A - Game #10 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day1/A/37f2277437a21e770c5765d98819e078,game,44,player_stats,Scores,33,DSG_Enemy,Disguised,8th,1,0,0,0,0,1,90,20,70,90,219,0,0,0,0,1,,,100%,0%,0%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day1,A,A,Game #10,10,Storm Point,37f2277437a21e770c5765d98819e078,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day1/A/37f2277437a21e770c5765d98819e078,https://apexlegendsstatus.com/algs/game/37f2277437a21e770c5765d98819e078,A - Game #10 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day1/A/37f2277437a21e770c5765d98819e078,game,44,player_stats,Scores,34,TWIS_PlayerKay,Twisted Minds,9th,1,2,0,50,2,1,"1,182",516,666,591,0,0,0,2,2,1,,15m 38s,100%,0%,0%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day1,A,A,Game #10,10,Storm Point,37f2277437a21e770c5765d98819e078,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day1/A/37f2277437a21e770c5765d98819e078,https://apexlegendsstatus.com/algs/game/37f2277437a21e770c5765d98819e078,A - Game #10 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day1/A/37f2277437a21e770c5765d98819e078,game,44,player_stats,Scores,35,RR_inkya,Red Rams,16th,1,0,0,NAN,0,1,333,336,-3,333,0,0,0,0,0,1,,,0%,0%,0%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day1,A,A,Game #10,10,Storm Point,37f2277437a21e770c5765d98819e078,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day1/A/37f2277437a21e770c5765d98819e078,https://apexlegendsstatus.com/algs/game/37f2277437a21e770c5765d98819e078,A - Game #10 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day1/A/37f2277437a21e770c5765d98819e078,game,44,player_stats,Scores,36,EXL Azazel,E-XOLOS LAZER,3rd,1,0,1,100,0,1,224,645,-421,224,0,0,0,0,1,1,,,100%,100%,0%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day1,A,A,Game #10,10,Storm Point,37f2277437a21e770c5765d98819e078,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day1/A/37f2277437a21e770c5765d98819e078,https://apexlegendsstatus.com/algs/game/37f2277437a21e770c5765d98819e078,A - Game #10 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day1/A/37f2277437a21e770c5765d98819e078,game,44,player_stats,Scores,37,GHS_wabu,GHS PROFESSIONAL,7th,1,0,1,50,1,1,87,175,-88,87,0,0,0,0,1,1,,18m 2s,100%,0%,0%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day1,A,A,Game #10,10,Storm Point,37f2277437a21e770c5765d98819e078,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day1/A/37f2277437a21e770c5765d98819e078,https://apexlegendsstatus.com/algs/game/37f2277437a21e770c5765d98819e078,A - Game #10 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day1/A/37f2277437a21e770c5765d98819e078,game,44,player_stats,Scores,38,FaZe_Naghz,FaZe,11th,1,0,0,NAN,0,1,634,538,96,634,0,0,0,0,0,1,,,0%,0%,0%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day1,A,A,Game #10,10,Storm Point,37f2277437a21e770c5765d98819e078,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day1/A/37f2277437a21e770c5765d98819e078,https://apexlegendsstatus.com/algs/game/37f2277437a21e770c5765d98819e078,A - Game #10 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day1/A/37f2277437a21e770c5765d98819e078,game,44,player_stats,Scores,39,CR_SangJoon,Crazy Raccoon,1st,1,1,8,75,1,1,"1,731",488,"1,243",1731,118,0,0,1,9,1,,15m 55s,100%,100%,100%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day1,A,A,Game #10,10,Storm Point,37f2277437a21e770c5765d98819e078,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day1/A/37f2277437a21e770c5765d98819e078,https://apexlegendsstatus.com/algs/game/37f2277437a21e770c5765d98819e078,A - Game #10 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day1/A/37f2277437a21e770c5765d98819e078,game,44,player_stats,Scores,40,EVOS_GOPGAPz,Evos Esports,4th,1,0,1,50,0,1,425,365,60,425,30,0,0,0,1,1,,,100%,100%,0%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day1,A,A,Game #10,10,Storm Point,37f2277437a21e770c5765d98819e078,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day1/A/37f2277437a21e770c5765d98819e078,https://apexlegendsstatus.com/algs/game/37f2277437a21e770c5765d98819e078,A - Game #10 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day1/A/37f2277437a21e770c5765d98819e078,game,44,player_stats,Scores,41,LG Sweet,Luminosity Gaming,17th,1,1,1,50,1,1,654,344,310,654,0,0,0,1,2,1,,7m 23s,0%,0%,0%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day1,A,A,Game #10,10,Storm Point,37f2277437a21e770c5765d98819e078,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day1/A/37f2277437a21e770c5765d98819e078,https://apexlegendsstatus.com/algs/game/37f2277437a21e770c5765d98819e078,A - Game #10 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day1/A/37f2277437a21e770c5765d98819e078,game,44,player_stats,Scores,42,GUILD_Jesko,GUILD ESPORTS,14th,1,0,1,100,0,1,164,220,-56,164,0,0,0,0,1,1,,,0%,0%,0%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day1,A,A,Game #10,10,Storm Point,37f2277437a21e770c5765d98819e078,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day1/A/37f2277437a21e770c5765d98819e078,https://apexlegendsstatus.com/algs/game/37f2277437a21e770c5765d98819e078,A - Game #10 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day1/A/37f2277437a21e770c5765d98819e078,game,44,player_stats,Scores,43,GHS_1tappy,GHS PROFESSIONAL,7th,1,0,1,50,0,1,605,326,279,605,30,1,0,0,1,1,,,100%,0%,0%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day1,A,A,Game #10,10,Storm Point,37f2277437a21e770c5765d98819e078,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day1/A/37f2277437a21e770c5765d98819e078,https://apexlegendsstatus.com/algs/game/37f2277437a21e770c5765d98819e078,A - Game #10 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day1/A/37f2277437a21e770c5765d98819e078,game,44,player_stats,Scores,44,TLAW_jaguares,Team Liquid,12th,1,3,3,66.7,3,2,670,684,-14,223.33,79,1,0,3,6,1,,6m 15s,0%,0%,0%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day1,A,A,Game #10,10,Storm Point,37f2277437a21e770c5765d98819e078,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day1/A/37f2277437a21e770c5765d98819e078,https://apexlegendsstatus.com/algs/game/37f2277437a21e770c5765d98819e078,A - Game #10 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day1/A/37f2277437a21e770c5765d98819e078,game,44,player_stats,Scores,45,DSG_Qzier,Disguised,8th,1,1,0,20,1,1,132,116,16,132,110,0,0,1,1,1,,13m 9s,100%,0%,0%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day1,A,A,Game #10,10,Storm Point,37f2277437a21e770c5765d98819e078,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day1/A/37f2277437a21e770c5765d98819e078,https://apexlegendsstatus.com/algs/game/37f2277437a21e770c5765d98819e078,A - Game #10 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day1/A/37f2277437a21e770c5765d98819e078,game,44,player_stats,Scores,46,MKS_Z1CKKY,MKERS,2nd,1,1,2,75,1,1,361,237,124,361,105,0,0,1,3,1,,20m 48s,100%,100%,0%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day1,A,A,Game #10,10,Storm Point,37f2277437a21e770c5765d98819e078,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day1/A/37f2277437a21e770c5765d98819e078,https://apexlegendsstatus.com/algs/game/37f2277437a21e770c5765d98819e078,A - Game #10 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day1/A/37f2277437a21e770c5765d98819e078,game,44,player_stats,Scores,47,NIP_Amphy,Ninjas in Pyjamas,19th,1,1,0,50,1,1,329,159,170,329,0,0,0,1,1,1,,5m 51s,0%,0%,0%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day1,A,A,Game #10,10,Storm Point,37f2277437a21e770c5765d98819e078,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day1/A/37f2277437a21e770c5765d98819e078,https://apexlegendsstatus.com/algs/game/37f2277437a21e770c5765d98819e078,A - Game #10 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day1/A/37f2277437a21e770c5765d98819e078,game,44,player_stats,Scores,48,RC_KaronPe,Reject Winnity,10th,1,0,0,NAN,0,2,510,679,-169,510,120,0,0,0,0,2,,,100%,0%,0%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day1,A,A,Game #10,10,Storm Point,37f2277437a21e770c5765d98819e078,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day1/A/37f2277437a21e770c5765d98819e078,https://apexlegendsstatus.com/algs/game/37f2277437a21e770c5765d98819e078,A - Game #10 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day1/A/37f2277437a21e770c5765d98819e078,game,44,player_stats,Scores,49,KCP_gent,Pioneers,13th,1,0,2,66.7,0,2,376,390,-14,376,373,0,0,0,2,1,,,0%,0%,0%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day1,A,A,Game #10,10,Storm Point,37f2277437a21e770c5765d98819e078,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day1/A/37f2277437a21e770c5765d98819e078,https://apexlegendsstatus.com/algs/game/37f2277437a21e770c5765d98819e078,A - Game #10 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day1/A/37f2277437a21e770c5765d98819e078,game,44,player_stats,Scores,50,FLCN_ImperialHal,Team Falcons,6th,1,3,3,100,3,1,"1,207",761,446,402.33,45,0,0,3,6,1,,15m 38s,100%,0%,0%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day1,A,A,Game #10,10,Storm Point,37f2277437a21e770c5765d98819e078,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day1/A/37f2277437a21e770c5765d98819e078,https://apexlegendsstatus.com/algs/game/37f2277437a21e770c5765d98819e078,A - Game #10 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day1/A/37f2277437a21e770c5765d98819e078,game,44,player_stats,Scores,51,CR_Jusna,Crazy Raccoon,1st,1,5,4,75,5,0,"1,037",603,434,207.4,99,0,0,5,9,0,,18m 16s,100%,100%,100%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day1,A,A,Game #10,10,Storm Point,37f2277437a21e770c5765d98819e078,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day1/A/37f2277437a21e770c5765d98819e078,https://apexlegendsstatus.com/algs/game/37f2277437a21e770c5765d98819e078,A - Game #10 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day1/A/37f2277437a21e770c5765d98819e078,game,44,player_stats,Scores,52,FaZe_Arctic,FaZe,11th,1,0,0,NAN,0,1,296,367,-71,296,0,0,0,0,0,1,,,0%,0%,0%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day1,A,A,Game #10,10,Storm Point,37f2277437a21e770c5765d98819e078,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day1/A/37f2277437a21e770c5765d98819e078,https://apexlegendsstatus.com/algs/game/37f2277437a21e770c5765d98819e078,A - Game #10 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day1/A/37f2277437a21e770c5765d98819e078,game,44,player_stats,Scores,53,RR_Datch,Red Rams,16th,1,0,0,NAN,1,1,577,478,99,577,0,0,0,0,0,1,,,0%,0%,0%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day1,A,A,Game #10,10,Storm Point,37f2277437a21e770c5765d98819e078,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day1/A/37f2277437a21e770c5765d98819e078,https://apexlegendsstatus.com/algs/game/37f2277437a21e770c5765d98819e078,A - Game #10 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day1/A/37f2277437a21e770c5765d98819e078,game,44,player_stats,Scores,54,GG_lighT,GaiminGladiators,18th,1,0,0,NAN,0,1,214,-40,254,214,369,0,0,0,0,1,,,0%,0%,0%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day1,A,A,Game #10,10,Storm Point,37f2277437a21e770c5765d98819e078,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day1/A/37f2277437a21e770c5765d98819e078,https://apexlegendsstatus.com/algs/game/37f2277437a21e770c5765d98819e078,A - Game #10 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day1/A/37f2277437a21e770c5765d98819e078,game,44,player_stats,Scores,55,GK Panayie,GEEKAY ESPORTS,5th,1,2,0,100,2,1,272,373,-101,136,15,0,0,2,2,1,,17m 59s,100%,100%,0%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day1,A,A,Game #10,10,Storm Point,37f2277437a21e770c5765d98819e078,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day1/A/37f2277437a21e770c5765d98819e078,https://apexlegendsstatus.com/algs/game/37f2277437a21e770c5765d98819e078,A - Game #10 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day1/A/37f2277437a21e770c5765d98819e078,game,44,player_stats,Scores,56,EVOS_F4FAFIF,Evos Esports,4th,1,2,0,100,3,1,743,417,326,371.5,36,0,0,2,2,1,,11m 25s,100%,100%,0%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day1,A,A,Game #10,10,Storm Point,37f2277437a21e770c5765d98819e078,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day1/A/37f2277437a21e770c5765d98819e078,https://apexlegendsstatus.com/algs/game/37f2277437a21e770c5765d98819e078,A - Game #10 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day1/A/37f2277437a21e770c5765d98819e078,game,44,player_stats,Scores,57,TWIS_EzFlashKLDZ,Twisted Minds,9th,1,1,1,50,2,1,447,505,-58,447,0,0,0,1,2,1,,15m 46s,100%,0%,0%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day1,A,A,Game #10,10,Storm Point,37f2277437a21e770c5765d98819e078,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day1/A/37f2277437a21e770c5765d98819e078,https://apexlegendsstatus.com/algs/game/37f2277437a21e770c5765d98819e078,A - Game #10 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day1/A/37f2277437a21e770c5765d98819e078,game,44,player_stats,Scores,58,AUR ojrein,Aurora,15th,1,0,0,NAN,0,2,0,112,-112,0,268,0,0,0,0,2,,,0%,0%,0%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day1,A,A,Game #10,10,Storm Point,37f2277437a21e770c5765d98819e078,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day1/A/37f2277437a21e770c5765d98819e078,https://apexlegendsstatus.com/algs/game/37f2277437a21e770c5765d98819e078,A - Game #10 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day1/A/37f2277437a21e770c5765d98819e078,game,44,player_stats,Scores,59,EXL Brutus,E-XOLOS LAZER,3rd,1,0,1,100,0,1,465,678,-213,465,20,0,0,0,1,1,,,100%,100%,0%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day1,A,A,Game #10,10,Storm Point,37f2277437a21e770c5765d98819e078,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day1/A/37f2277437a21e770c5765d98819e078,https://apexlegendsstatus.com/algs/game/37f2277437a21e770c5765d98819e078,A - Game #10 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day1/A/37f2277437a21e770c5765d98819e078,game,44,player_stats,Scores,60,FL_Curihara,FENNEL,20th,1,0,0,NAN,0,1,313,175,138,313,0,0,0,0,0,1,,,0%,0%,0%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day2,B,B,Game #1,1,Storm Point,8d256aec30188b3471c0ea64698764e4,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/8d256aec30188b3471c0ea64698764e4,https://apexlegendsstatus.com/algs/game/8d256aec30188b3471c0ea64698764e4,B - Game #1 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/8d256aec30188b3471c0ea64698764e4,game,44,player_stats,Scores,1,NAVI_iHenchman,Natus Vincere,6th,1,0,0,0,0,1,319,390,-71,319,0,0,0,0,0,1,,,100%,0%,0%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day2,B,B,Game #1,1,Storm Point,8d256aec30188b3471c0ea64698764e4,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/8d256aec30188b3471c0ea64698764e4,https://apexlegendsstatus.com/algs/game/8d256aec30188b3471c0ea64698764e4,B - Game #1 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/8d256aec30188b3471c0ea64698764e4,game,44,player_stats,Scores,2,TSM_Verhulst,TSM,10th,1,1,0,33.3,2,1,432,538,-106,432,0,0,0,1,1,1,,11m 3s,100%,0%,0%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day2,B,B,Game #1,1,Storm Point,8d256aec30188b3471c0ea64698764e4,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/8d256aec30188b3471c0ea64698764e4,https://apexlegendsstatus.com/algs/game/8d256aec30188b3471c0ea64698764e4,B - Game #1 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/8d256aec30188b3471c0ea64698764e4,game,44,player_stats,Scores,3,EXO_KSWINNIIE,EXO Clan,8th,1,0,2,100,0,1,501,688,-187,501,0,0,0,0,2,1,,,100%,0%,0%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day2,B,B,Game #1,1,Storm Point,8d256aec30188b3471c0ea64698764e4,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/8d256aec30188b3471c0ea64698764e4,https://apexlegendsstatus.com/algs/game/8d256aec30188b3471c0ea64698764e4,B - Game #1 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/8d256aec30188b3471c0ea64698764e4,game,44,player_stats,Scores,4,DRG_Sleep,Dragons Esports,17th,1,0,0,NAN,0,2,188,712,-524,188,20,0,0,0,0,2,,,0%,0%,0%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day2,B,B,Game #1,1,Storm Point,8d256aec30188b3471c0ea64698764e4,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/8d256aec30188b3471c0ea64698764e4,https://apexlegendsstatus.com/algs/game/8d256aec30188b3471c0ea64698764e4,B - Game #1 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/8d256aec30188b3471c0ea64698764e4,game,44,player_stats,Scores,5,Alliance_Hakis,Alliance,1st,1,3,3,54.5,3,0,976,490,486,325.33,0,0,0,3,6,0,,16m 20s,100%,100%,100%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day2,B,B,Game #1,1,Storm Point,8d256aec30188b3471c0ea64698764e4,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/8d256aec30188b3471c0ea64698764e4,https://apexlegendsstatus.com/algs/game/8d256aec30188b3471c0ea64698764e4,B - Game #1 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/8d256aec30188b3471c0ea64698764e4,game,44,player_stats,Scores,6,FNC_Satuki,FNATIC,20th,1,1,0,100,1,1,528,110,418,528,156,0,0,1,1,1,,2m 46s,0%,0%,0%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day2,B,B,Game #1,1,Storm Point,8d256aec30188b3471c0ea64698764e4,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/8d256aec30188b3471c0ea64698764e4,https://apexlegendsstatus.com/algs/game/8d256aec30188b3471c0ea64698764e4,B - Game #1 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/8d256aec30188b3471c0ea64698764e4,game,44,player_stats,Scores,7,SSG_XYNEW,SpaceStation Gaming,5th,1,0,1,50,0,1,580,830,-250,580,0,0,0,0,1,1,,,100%,100%,0%
midseason_ewc_split1,ALGS Year 4 Midseason Playoffs / EWC,Y4-Split1,EWC,Global,Day2,B,B,Game #1,1,Storm Point,8d256aec30188b3471c0ea64698764e4,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/8d256aec30188b3471c0ea64698764e4,https://apexlegendsstatus.com/algs/game/8d256aec30188b3471c0ea64698764e4,B - Game #1 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/EWC/Global/Day2/B/8d256aec30188b3471c0ea64698764e4,game,44,player_stats,Scores,8,E8xBLD Zachmazer,Elev8 x BLEED,9th,1,2,3,100,2,3,386,570,-184,193,414,0,0,1,2.5,2,,6m 27s,100%,0%,0%
