event_slug,event_name,split,league,region,day,group,stage,game_label,game_number,map_name,game_id,stats_url,replay_url,title,source_url,source_scope,table_index,table_type,table_heading,row_number,team,games,best_p,avg_p,kills,place_pts,total_pts,knocks,times_knocked,dmg_dealt,dmg_taken,dmg_diff,dmg_per_kill,ring_dmg,rez,rspn,k_per_d,ka_per_d,deaths,surv_time,fastest_first_kill,top_1s,top_2s,top_3s,top_5s,top_10s,top_15s,top_20s,top_10_pct,t10_to_t5_pct,t5_to_t1_pct,assists
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Finals,Finals,Finals,Game #4,4,World's Edge,32491f22131a367c62a0c727704cbc85,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Finals/Finals/32491f22131a367c62a0c727704cbc85,https://apexlegendsstatus.com/algs/game/32491f22131a367c62a0c727704cbc85,Finals - Game #4 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Finals/Finals/32491f22131a367c62a0c727704cbc85,game,43,team_stats,Scores,20,DarkZero,1,2nd,2,7,9,16,7,3,"3,826","4,152",-326,546.57,15,0,0,2.33,4.33,3,1h 1m 36s,15m 17s,0,1,1,1,1,1,1,100%,100%,0%,6
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Finals,Finals,Finals,Game #5,5,Storm Point,3a6d0ba8b38b77226d0dbb3fd423defb,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Finals/Finals/3a6d0ba8b38b77226d0dbb3fd423defb,https://apexlegendsstatus.com/algs/game/3a6d0ba8b38b77226d0dbb3fd423defb,Finals - Game #5 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Finals/Finals/3a6d0ba8b38b77226d0dbb3fd423defb,game,43,team_stats,Scores,1,KINOTROPE gaming,1,15th,15,1,1,2,1,3,775,"1,123",-348,775,0,0,0,0.33,1,3,40m 33s,12m 9s,0,0,0,0,0,1,1,0%,0%,0%,2
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Finals,Finals,Finals,Game #5,5,Storm Point,3a6d0ba8b38b77226d0dbb3fd423defb,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Finals/Finals/3a6d0ba8b38b77226d0dbb3fd423defb,https://apexlegendsstatus.com/algs/game/3a6d0ba8b38b77226d0dbb3fd423defb,Finals - Game #5 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Finals/Finals/3a6d0ba8b38b77226d0dbb3fd423defb,game,43,team_stats,Scores,2,Virtus.Pro,1,12th,12,1,1,2,1,3,"1,203",817,386,1203,0,0,0,0.33,0.33,3,44m 44s,11m 55s,0,0,0,0,0,1,1,0%,0%,0%,0
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Finals,Finals,Finals,Game #5,5,Storm Point,3a6d0ba8b38b77226d0dbb3fd423defb,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Finals/Finals/3a6d0ba8b38b77226d0dbb3fd423defb,https://apexlegendsstatus.com/algs/game/3a6d0ba8b38b77226d0dbb3fd423defb,Finals - Game #5 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Finals/Finals/3a6d0ba8b38b77226d0dbb3fd423defb,game,43,team_stats,Scores,3,o7,1,19th,19,3,0,3,3,3,578,656,-78,192.67,0,0,0,1,2,3,8m 42s,1m 19s,0,0,0,0,0,0,1,0%,0%,0%,3
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Finals,Finals,Finals,Game #5,5,Storm Point,3a6d0ba8b38b77226d0dbb3fd423defb,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Finals/Finals/3a6d0ba8b38b77226d0dbb3fd423defb,https://apexlegendsstatus.com/algs/game/3a6d0ba8b38b77226d0dbb3fd423defb,Finals - Game #5 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Finals/Finals/3a6d0ba8b38b77226d0dbb3fd423defb,game,43,team_stats,Scores,4,TSM,1,14th,14,0,1,1,2,3,"1,322",781,541,1322,0,0,0,0,0,3,42m 15s,12m 54s,0,0,0,0,0,1,1,0%,0%,0%,0
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Finals,Finals,Finals,Game #5,5,Storm Point,3a6d0ba8b38b77226d0dbb3fd423defb,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Finals/Finals/3a6d0ba8b38b77226d0dbb3fd423defb,https://apexlegendsstatus.com/algs/game/3a6d0ba8b38b77226d0dbb3fd423defb,Finals - Game #5 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Finals/Finals/3a6d0ba8b38b77226d0dbb3fd423defb,game,43,team_stats,Scores,5,FNATIC,1,13th,13,0,1,1,0,3,501,982,-481,501,376,0,0,0,0,3,43m 6s,,0,0,0,0,0,1,1,0%,0%,0%,0
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Finals,Finals,Finals,Game #5,5,Storm Point,3a6d0ba8b38b77226d0dbb3fd423defb,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Finals/Finals/3a6d0ba8b38b77226d0dbb3fd423defb,https://apexlegendsstatus.com/algs/game/3a6d0ba8b38b77226d0dbb3fd423defb,Finals - Game #5 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Finals/Finals/3a6d0ba8b38b77226d0dbb3fd423defb,game,43,team_stats,Scores,6,Elev8 Gaming,1,20th,20,0,0,0,1,3,417,625,-208,417,0,0,0,0,0,3,8m 21s,1m 28s,0,0,0,0,0,0,1,0%,0%,0%,0
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Finals,Finals,Finals,Game #5,5,Storm Point,3a6d0ba8b38b77226d0dbb3fd423defb,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Finals/Finals/3a6d0ba8b38b77226d0dbb3fd423defb,https://apexlegendsstatus.com/algs/game/3a6d0ba8b38b77226d0dbb3fd423defb,Finals - Game #5 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Finals/Finals/3a6d0ba8b38b77226d0dbb3fd423defb,game,43,team_stats,Scores,7,2Rats1Controller,1,6th,6,1,3,4,1,4,"1,069","2,501","-1,432",1069,406,2,0,0.33,0.33,3,57m 3s,12m 58s,0,0,0,0,1,1,1,100%,0%,0%,0
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Finals,Finals,Finals,Game #5,5,Storm Point,3a6d0ba8b38b77226d0dbb3fd423defb,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Finals/Finals/3a6d0ba8b38b77226d0dbb3fd423defb,https://apexlegendsstatus.com/algs/game/3a6d0ba8b38b77226d0dbb3fd423defb,Finals - Game #5 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Finals/Finals/3a6d0ba8b38b77226d0dbb3fd423defb,game,43,team_stats,Scores,8,Alliance,1,9th,9,6,2,8,8,4,"1,591","1,586",5,265.17,30,1,0,2,4.67,3,49m 51s,5m 52s,0,0,0,0,1,1,1,100%,0%,0%,8
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Finals,Finals,Finals,Game #5,5,Storm Point,3a6d0ba8b38b77226d0dbb3fd423defb,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Finals/Finals/3a6d0ba8b38b77226d0dbb3fd423defb,https://apexlegendsstatus.com/algs/game/3a6d0ba8b38b77226d0dbb3fd423defb,Finals - Game #5 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Finals/Finals/3a6d0ba8b38b77226d0dbb3fd423defb,game,43,team_stats,Scores,9,Disguised,1,1st,1,10,12,22,10,2,"3,847","2,409","1,438",384.7,45,0,0,10,22,0,1h 4m 18s,9m 4s,1,1,1,1,1,1,1,100%,100%,100%,12
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Finals,Finals,Finals,Game #5,5,Storm Point,3a6d0ba8b38b77226d0dbb3fd423defb,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Finals/Finals/3a6d0ba8b38b77226d0dbb3fd423defb,https://apexlegendsstatus.com/algs/game/3a6d0ba8b38b77226d0dbb3fd423defb,Finals - Game #5 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Finals/Finals/3a6d0ba8b38b77226d0dbb3fd423defb,game,43,team_stats,Scores,10,DarkZero,1,4th,4,6,5,11,6,4,"2,360","2,089",271,393.33,0,1,1,1.5,3,4,53m 45s,12m 56s,0,0,0,1,1,1,1,100%,100%,0%,6
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Finals,Finals,Finals,Game #5,5,Storm Point,3a6d0ba8b38b77226d0dbb3fd423defb,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Finals/Finals/3a6d0ba8b38b77226d0dbb3fd423defb,https://apexlegendsstatus.com/algs/game/3a6d0ba8b38b77226d0dbb3fd423defb,Finals - Game #5 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Finals/Finals/3a6d0ba8b38b77226d0dbb3fd423defb,game,43,team_stats,Scores,11,Aurora,1,7th,7,7,3,10,7,4,"1,922","3,327","-1,405",274.57,"1,485",0,1,1.75,3,4,51m 52s,1m 28s,0,0,0,0,1,1,1,100%,0%,0%,5
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Finals,Finals,Finals,Game #5,5,Storm Point,3a6d0ba8b38b77226d0dbb3fd423defb,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Finals/Finals/3a6d0ba8b38b77226d0dbb3fd423defb,https://apexlegendsstatus.com/algs/game/3a6d0ba8b38b77226d0dbb3fd423defb,Finals - Game #5 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Finals/Finals/3a6d0ba8b38b77226d0dbb3fd423defb,game,43,team_stats,Scores,12,Not Moist,1,10th,10,3,2,5,3,3,583,"1,239",-656,194.33,0,0,0,1,1.33,3,48m 36s,12m 9s,0,0,0,0,1,1,1,100%,0%,0%,1
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Finals,Finals,Finals,Game #5,5,Storm Point,3a6d0ba8b38b77226d0dbb3fd423defb,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Finals/Finals/3a6d0ba8b38b77226d0dbb3fd423defb,https://apexlegendsstatus.com/algs/game/3a6d0ba8b38b77226d0dbb3fd423defb,Finals - Game #5 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Finals/Finals/3a6d0ba8b38b77226d0dbb3fd423defb,game,43,team_stats,Scores,13,Legends Gaming,1,18th,18,0,0,0,0,3,246,845,-599,246,0,0,0,0,0,3,21m 54s,,0,0,0,0,0,0,1,0%,0%,0%,0
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Finals,Finals,Finals,Game #5,5,Storm Point,3a6d0ba8b38b77226d0dbb3fd423defb,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Finals/Finals/3a6d0ba8b38b77226d0dbb3fd423defb,https://apexlegendsstatus.com/algs/game/3a6d0ba8b38b77226d0dbb3fd423defb,Finals - Game #5 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Finals/Finals/3a6d0ba8b38b77226d0dbb3fd423defb,game,43,team_stats,Scores,14,Serenity,1,5th,5,1,4,5,2,3,"2,054","1,248",806,2054,0,0,0,0.33,0.67,3,59m 23s,12m 56s,0,0,0,1,1,1,1,100%,100%,0%,1
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Finals,Finals,Finals,Game #5,5,Storm Point,3a6d0ba8b38b77226d0dbb3fd423defb,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Finals/Finals/3a6d0ba8b38b77226d0dbb3fd423defb,https://apexlegendsstatus.com/algs/game/3a6d0ba8b38b77226d0dbb3fd423defb,Finals - Game #5 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Finals/Finals/3a6d0ba8b38b77226d0dbb3fd423defb,game,43,team_stats,Scores,15,OMiT,1,3rd,3,3,7,10,5,3,"2,543","1,863",680,847.67,0,0,0,1,2,3,56m 19s,13m 39s,0,0,1,1,1,1,1,100%,100%,0%,3
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Finals,Finals,Finals,Game #5,5,Storm Point,3a6d0ba8b38b77226d0dbb3fd423defb,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Finals/Finals/3a6d0ba8b38b77226d0dbb3fd423defb,https://apexlegendsstatus.com/algs/game/3a6d0ba8b38b77226d0dbb3fd423defb,Finals - Game #5 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Finals/Finals/3a6d0ba8b38b77226d0dbb3fd423defb,game,43,team_stats,Scores,16,SSG,1,11th,11,3,1,4,3,4,"1,076","1,583",-507,358.67,0,1,0,1,2.67,3,43m 49s,12m 39s,0,0,0,0,0,1,1,0%,0%,0%,5
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Finals,Finals,Finals,Game #5,5,Storm Point,3a6d0ba8b38b77226d0dbb3fd423defb,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Finals/Finals/3a6d0ba8b38b77226d0dbb3fd423defb,https://apexlegendsstatus.com/algs/game/3a6d0ba8b38b77226d0dbb3fd423defb,Finals - Game #5 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Finals/Finals/3a6d0ba8b38b77226d0dbb3fd423defb,game,43,team_stats,Scores,17,REJECT WINNITY,1,2nd,2,5,9,14,7,3,"3,587","1,626","1,961",717.4,0,0,0,1.67,3.33,3,1h 4m 3s,13m 42s,0,1,1,1,1,1,1,100%,100%,0%,5
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Finals,Finals,Finals,Game #5,5,Storm Point,3a6d0ba8b38b77226d0dbb3fd423defb,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Finals/Finals/3a6d0ba8b38b77226d0dbb3fd423defb,https://apexlegendsstatus.com/algs/game/3a6d0ba8b38b77226d0dbb3fd423defb,Finals - Game #5 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Finals/Finals/3a6d0ba8b38b77226d0dbb3fd423defb,game,43,team_stats,Scores,18,Liquid Alienware,1,17th,17,0,0,0,1,3,314,661,-347,314,0,0,0,0,0,3,28m 48s,,0,0,0,0,0,0,1,0%,0%,0%,0
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Finals,Finals,Finals,Game #5,5,Storm Point,3a6d0ba8b38b77226d0dbb3fd423defb,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Finals/Finals/3a6d0ba8b38b77226d0dbb3fd423defb,https://apexlegendsstatus.com/algs/game/3a6d0ba8b38b77226d0dbb3fd423defb,Finals - Game #5 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Finals/Finals/3a6d0ba8b38b77226d0dbb3fd423defb,game,43,team_stats,Scores,19,LG,1,8th,8,3,2,5,3,3,830,938,-108,276.67,135,0,0,1,2.33,3,50m 39s,15m 11s,0,0,0,0,1,1,1,100%,0%,0%,4
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Finals,Finals,Finals,Game #5,5,Storm Point,3a6d0ba8b38b77226d0dbb3fd423defb,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Finals/Finals/3a6d0ba8b38b77226d0dbb3fd423defb,https://apexlegendsstatus.com/algs/game/3a6d0ba8b38b77226d0dbb3fd423defb,Finals - Game #5 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Finals/Finals/3a6d0ba8b38b77226d0dbb3fd423defb,game,43,team_stats,Scores,20,Cloud9,1,16th,16,0,0,0,2,3,714,982,-268,714,0,0,0,0,0,3,40m 45s,12m 10s,0,0,0,0,0,0,1,0%,0%,0%,0
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Finals,Finals,Finals,Game #6,6,Storm Point,49e5286ae3f0eeeb1ec3ab426a97843b,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Finals/Finals/49e5286ae3f0eeeb1ec3ab426a97843b,https://apexlegendsstatus.com/algs/game/49e5286ae3f0eeeb1ec3ab426a97843b,Finals - Game #6 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Finals/Finals/49e5286ae3f0eeeb1ec3ab426a97843b,game,43,team_stats,Scores,1,OMiT,1,6th,6,0,3,3,1,4,"1,564","2,286",-722,1564,0,1,0,0,0,3,57m 9s,,0,0,0,0,1,1,1,100%,0%,0%,0
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Finals,Finals,Finals,Game #6,6,Storm Point,49e5286ae3f0eeeb1ec3ab426a97843b,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Finals/Finals/49e5286ae3f0eeeb1ec3ab426a97843b,https://apexlegendsstatus.com/algs/game/49e5286ae3f0eeeb1ec3ab426a97843b,Finals - Game #6 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Finals/Finals/49e5286ae3f0eeeb1ec3ab426a97843b,game,43,team_stats,Scores,2,2Rats1Controller,1,15th,15,4,1,5,4,4,"1,497","1,854",-357,374.25,36,1,0,1.33,3,3,41m 33s,3m 54s,0,0,0,0,0,1,1,0%,0%,0%,5
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Finals,Finals,Finals,Game #6,6,Storm Point,49e5286ae3f0eeeb1ec3ab426a97843b,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Finals/Finals/49e5286ae3f0eeeb1ec3ab426a97843b,https://apexlegendsstatus.com/algs/game/49e5286ae3f0eeeb1ec3ab426a97843b,Finals - Game #6 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Finals/Finals/49e5286ae3f0eeeb1ec3ab426a97843b,game,43,team_stats,Scores,3,KINOTROPE gaming,1,13th,13,1,1,2,2,3,"1,020",780,240,1020,0,0,0,0.33,0.67,3,43m 13s,4m 42s,0,0,0,0,0,1,1,0%,0%,0%,1
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Finals,Finals,Finals,Game #6,6,Storm Point,49e5286ae3f0eeeb1ec3ab426a97843b,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Finals/Finals/49e5286ae3f0eeeb1ec3ab426a97843b,https://apexlegendsstatus.com/algs/game/49e5286ae3f0eeeb1ec3ab426a97843b,Finals - Game #6 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Finals/Finals/49e5286ae3f0eeeb1ec3ab426a97843b,game,43,team_stats,Scores,4,LG,1,14th,14,0,1,1,0,3,527,993,-466,527,640,0,0,0,0,3,35m 20s,,0,0,0,0,0,1,1,0%,0%,0%,0
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Finals,Finals,Finals,Game #6,6,Storm Point,49e5286ae3f0eeeb1ec3ab426a97843b,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Finals/Finals/49e5286ae3f0eeeb1ec3ab426a97843b,https://apexlegendsstatus.com/algs/game/49e5286ae3f0eeeb1ec3ab426a97843b,Finals - Game #6 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Finals/Finals/49e5286ae3f0eeeb1ec3ab426a97843b,game,43,team_stats,Scores,5,SSG,1,18th,18,0,0,0,0,3,213,765,-552,213,0,0,0,0,0,3,16m 17s,,0,0,0,0,0,0,1,0%,0%,0%,0
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Finals,Finals,Finals,Game #6,6,Storm Point,49e5286ae3f0eeeb1ec3ab426a97843b,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Finals/Finals/49e5286ae3f0eeeb1ec3ab426a97843b,https://apexlegendsstatus.com/algs/game/49e5286ae3f0eeeb1ec3ab426a97843b,Finals - Game #6 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Finals/Finals/49e5286ae3f0eeeb1ec3ab426a97843b,game,43,team_stats,Scores,6,o7,1,20th,20,0,0,0,0,3,303,452,-149,303,0,0,0,0,0,3,7m 45s,,0,0,0,0,0,0,1,0%,0%,0%,0
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Finals,Finals,Finals,Game #6,6,Storm Point,49e5286ae3f0eeeb1ec3ab426a97843b,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Finals/Finals/49e5286ae3f0eeeb1ec3ab426a97843b,https://apexlegendsstatus.com/algs/game/49e5286ae3f0eeeb1ec3ab426a97843b,Finals - Game #6 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Finals/Finals/49e5286ae3f0eeeb1ec3ab426a97843b,game,43,team_stats,Scores,7,REJECT WINNITY,1,11th,11,1,1,2,1,3,"1,043","1,255",-212,1043,10,0,0,0.33,0.67,3,47m 42s,14m 18s,0,0,0,0,0,1,1,0%,0%,0%,1
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Finals,Finals,Finals,Game #6,6,Storm Point,49e5286ae3f0eeeb1ec3ab426a97843b,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Finals/Finals/49e5286ae3f0eeeb1ec3ab426a97843b,https://apexlegendsstatus.com/algs/game/49e5286ae3f0eeeb1ec3ab426a97843b,Finals - Game #6 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Finals/Finals/49e5286ae3f0eeeb1ec3ab426a97843b,game,43,team_stats,Scores,8,Virtus.Pro,1,2nd,2,3,9,12,4,3,"3,572","1,457","2,115",1190.67,0,0,0,1,2.33,3,1h 5m 57s,12m 25s,0,1,1,1,1,1,1,100%,100%,0%,4
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Finals,Finals,Finals,Game #6,6,Storm Point,49e5286ae3f0eeeb1ec3ab426a97843b,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Finals/Finals/49e5286ae3f0eeeb1ec3ab426a97843b,https://apexlegendsstatus.com/algs/game/49e5286ae3f0eeeb1ec3ab426a97843b,Finals - Game #6 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Finals/Finals/49e5286ae3f0eeeb1ec3ab426a97843b,game,43,team_stats,Scores,9,Disguised,1,12th,12,3,1,4,4,4,"1,703","1,345",358,567.67,870,1,0,1,2.67,3,45m 8s,8m 16s,0,0,0,0,0,1,1,0%,0%,0%,5
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Finals,Finals,Finals,Game #6,6,Storm Point,49e5286ae3f0eeeb1ec3ab426a97843b,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Finals/Finals/49e5286ae3f0eeeb1ec3ab426a97843b,https://apexlegendsstatus.com/algs/game/49e5286ae3f0eeeb1ec3ab426a97843b,Finals - Game #6 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Finals/Finals/49e5286ae3f0eeeb1ec3ab426a97843b,game,43,team_stats,Scores,10,Alliance,1,10th,10,6,2,8,7,7,"1,962","2,594",-632,327,733,0,4,0.86,1.57,7,42m 44s,12m 49s,0,0,0,0,1,1,1,100%,0%,0%,5
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Finals,Finals,Finals,Game #6,6,Storm Point,49e5286ae3f0eeeb1ec3ab426a97843b,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Finals/Finals/49e5286ae3f0eeeb1ec3ab426a97843b,https://apexlegendsstatus.com/algs/game/49e5286ae3f0eeeb1ec3ab426a97843b,Finals - Game #6 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Finals/Finals/49e5286ae3f0eeeb1ec3ab426a97843b,game,43,team_stats,Scores,11,TSM,1,7th,7,1,3,4,2,3,759,"1,019",-260,759,66,0,0,0.33,0.67,3,42m 26s,56s,0,0,0,0,1,1,1,100%,0%,0%,1
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Finals,Finals,Finals,Game #6,6,Storm Point,49e5286ae3f0eeeb1ec3ab426a97843b,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Finals/Finals/49e5286ae3f0eeeb1ec3ab426a97843b,https://apexlegendsstatus.com/algs/game/49e5286ae3f0eeeb1ec3ab426a97843b,Finals - Game #6 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Finals/Finals/49e5286ae3f0eeeb1ec3ab426a97843b,game,43,team_stats,Scores,12,Liquid Alienware,1,9th,9,4,2,6,7,5,"2,523","1,834",689,630.75,0,2,0,1.33,3,3,51m 3s,10m 59s,0,0,0,0,1,1,1,100%,0%,0%,5
