event_slug,event_name,split,league,region,day,group,stage,game_label,game_number,map_name,game_id,stats_url,replay_url,title,source_url,source_scope,table_index,table_type,table_heading,row_number,legend,pick_rate_pct,avg_placement,win_rate_pct,top_5_rate_pct,top_7_conversion_rate_pct,fwr_pct,total_occurrences
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day1,CvD,C vs. D,Game #2,2,Storm Point,dd70e5d4edcdf4ff052b44a3923199a3,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/CvD/dd70e5d4edcdf4ff052b44a3923199a3,https://apexlegendsstatus.com/algs/game/dd70e5d4edcdf4ff052b44a3923199a3,C vs. D - Game #2 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/CvD/dd70e5d4edcdf4ff052b44a3923199a3,game,1,legend_meta,Scores,1,Bangalore,95%,10.7,5.3%,26.3%,16.7%,50%,19
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day1,CvD,C vs. D,Game #2,2,Storm Point,dd70e5d4edcdf4ff052b44a3923199a3,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/CvD/dd70e5d4edcdf4ff052b44a3923199a3,https://apexlegendsstatus.com/algs/game/dd70e5d4edcdf4ff052b44a3923199a3,C vs. D - Game #2 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/CvD/dd70e5d4edcdf4ff052b44a3923199a3,game,1,legend_meta,Scores,2,Bloodhound,80%,11.1,6.3%,18.8%,25%,45.7%,16
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day1,CvD,C vs. D,Game #2,2,Storm Point,dd70e5d4edcdf4ff052b44a3923199a3,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/CvD/dd70e5d4edcdf4ff052b44a3923199a3,https://apexlegendsstatus.com/algs/game/dd70e5d4edcdf4ff052b44a3923199a3,C vs. D - Game #2 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/CvD/dd70e5d4edcdf4ff052b44a3923199a3,game,1,legend_meta,Scores,3,Caustic,50%,11.5,10%,10%,50%,48.3%,10
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day1,CvD,C vs. D,Game #2,2,Storm Point,dd70e5d4edcdf4ff052b44a3923199a3,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/CvD/dd70e5d4edcdf4ff052b44a3923199a3,https://apexlegendsstatus.com/algs/game/dd70e5d4edcdf4ff052b44a3923199a3,C vs. D - Game #2 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/CvD/dd70e5d4edcdf4ff052b44a3923199a3,game,1,legend_meta,Scores,4,Horizon,15%,12.3,0%,0%,0%,38.1%,3
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day1,CvD,C vs. D,Game #2,2,Storm Point,dd70e5d4edcdf4ff052b44a3923199a3,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/CvD/dd70e5d4edcdf4ff052b44a3923199a3,https://apexlegendsstatus.com/algs/game/dd70e5d4edcdf4ff052b44a3923199a3,C vs. D - Game #2 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/CvD/dd70e5d4edcdf4ff052b44a3923199a3,game,1,legend_meta,Scores,5,Pathfinder,15%,9.3,0%,33.3%,0%,47.6%,3
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day1,CvD,C vs. D,Game #2,2,Storm Point,dd70e5d4edcdf4ff052b44a3923199a3,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/CvD/dd70e5d4edcdf4ff052b44a3923199a3,https://apexlegendsstatus.com/algs/game/dd70e5d4edcdf4ff052b44a3923199a3,C vs. D - Game #2 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/CvD/dd70e5d4edcdf4ff052b44a3923199a3,game,1,legend_meta,Scores,6,Wattson,15%,9,0%,33.3%,0%,66.7%,3
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day1,CvD,C vs. D,Game #2,2,Storm Point,dd70e5d4edcdf4ff052b44a3923199a3,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/CvD/dd70e5d4edcdf4ff052b44a3923199a3,https://apexlegendsstatus.com/algs/game/dd70e5d4edcdf4ff052b44a3923199a3,C vs. D - Game #2 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/CvD/dd70e5d4edcdf4ff052b44a3923199a3,game,1,legend_meta,Scores,7,Conduit,10%,13,0%,0%,0%,38.5%,2
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day1,CvD,C vs. D,Game #2,2,Storm Point,dd70e5d4edcdf4ff052b44a3923199a3,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/CvD/dd70e5d4edcdf4ff052b44a3923199a3,https://apexlegendsstatus.com/algs/game/dd70e5d4edcdf4ff052b44a3923199a3,C vs. D - Game #2 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/CvD/dd70e5d4edcdf4ff052b44a3923199a3,game,1,legend_meta,Scores,8,Valkyrie,10%,4.5,0%,100%,0%,46.2%,2
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day1,CvD,C vs. D,Game #2,2,Storm Point,dd70e5d4edcdf4ff052b44a3923199a3,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/CvD/dd70e5d4edcdf4ff052b44a3923199a3,https://apexlegendsstatus.com/algs/game/dd70e5d4edcdf4ff052b44a3923199a3,C vs. D - Game #2 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/CvD/dd70e5d4edcdf4ff052b44a3923199a3,game,1,legend_meta,Scores,9,Newcastle,5%,3,0%,100%,0%,83.3%,1
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day1,CvD,C vs. D,Game #2,2,Storm Point,dd70e5d4edcdf4ff052b44a3923199a3,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/CvD/dd70e5d4edcdf4ff052b44a3923199a3,https://apexlegendsstatus.com/algs/game/dd70e5d4edcdf4ff052b44a3923199a3,C vs. D - Game #2 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/CvD/dd70e5d4edcdf4ff052b44a3923199a3,game,1,legend_meta,Scores,10,Rampart,5%,4,0%,100%,0%,40%,1
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day1,CvD,C vs. D,Game #3,3,Storm Point,1768492f6177178c0f820513b8400e77,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/CvD/1768492f6177178c0f820513b8400e77,https://apexlegendsstatus.com/algs/game/1768492f6177178c0f820513b8400e77,C vs. D - Game #3 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/CvD/1768492f6177178c0f820513b8400e77,game,1,legend_meta,Scores,1,Bangalore,90%,10.3,5.6%,22.2%,16.7%,51.3%,18
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day1,CvD,C vs. D,Game #3,3,Storm Point,1768492f6177178c0f820513b8400e77,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/CvD/1768492f6177178c0f820513b8400e77,https://apexlegendsstatus.com/algs/game/1768492f6177178c0f820513b8400e77,C vs. D - Game #3 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/CvD/1768492f6177178c0f820513b8400e77,game,1,legend_meta,Scores,2,Bloodhound,80%,10.7,6.3%,18.8%,20%,52.4%,16
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day1,CvD,C vs. D,Game #3,3,Storm Point,1768492f6177178c0f820513b8400e77,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/CvD/1768492f6177178c0f820513b8400e77,https://apexlegendsstatus.com/algs/game/1768492f6177178c0f820513b8400e77,C vs. D - Game #3 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/CvD/1768492f6177178c0f820513b8400e77,game,1,legend_meta,Scores,3,Caustic,50%,10.7,0%,20%,0%,42.9%,10
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day1,CvD,C vs. D,Game #3,3,Storm Point,1768492f6177178c0f820513b8400e77,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/CvD/1768492f6177178c0f820513b8400e77,https://apexlegendsstatus.com/algs/game/1768492f6177178c0f820513b8400e77,C vs. D - Game #3 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/CvD/1768492f6177178c0f820513b8400e77,game,1,legend_meta,Scores,4,Horizon,20%,10.3,25%,50%,50%,70.3%,4
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day1,CvD,C vs. D,Game #3,3,Storm Point,1768492f6177178c0f820513b8400e77,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/CvD/1768492f6177178c0f820513b8400e77,https://apexlegendsstatus.com/algs/game/1768492f6177178c0f820513b8400e77,C vs. D - Game #3 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/CvD/1768492f6177178c0f820513b8400e77,game,1,legend_meta,Scores,5,Pathfinder,15%,10.3,0%,33.3%,0%,56%,3
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day1,CvD,C vs. D,Game #3,3,Storm Point,1768492f6177178c0f820513b8400e77,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/CvD/1768492f6177178c0f820513b8400e77,https://apexlegendsstatus.com/algs/game/1768492f6177178c0f820513b8400e77,C vs. D - Game #3 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/CvD/1768492f6177178c0f820513b8400e77,game,1,legend_meta,Scores,6,Wattson,15%,8.7,0%,33.3%,0%,33.3%,3
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day1,CvD,C vs. D,Game #3,3,Storm Point,1768492f6177178c0f820513b8400e77,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/CvD/1768492f6177178c0f820513b8400e77,https://apexlegendsstatus.com/algs/game/1768492f6177178c0f820513b8400e77,C vs. D - Game #3 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/CvD/1768492f6177178c0f820513b8400e77,game,1,legend_meta,Scores,7,Conduit,10%,12.5,0%,50%,0%,41.7%,2
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day1,CvD,C vs. D,Game #3,3,Storm Point,1768492f6177178c0f820513b8400e77,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/CvD/1768492f6177178c0f820513b8400e77,https://apexlegendsstatus.com/algs/game/1768492f6177178c0f820513b8400e77,C vs. D - Game #3 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/CvD/1768492f6177178c0f820513b8400e77,game,1,legend_meta,Scores,8,Valkyrie,10%,15,0%,0%,0%,0%,2
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day1,CvD,C vs. D,Game #3,3,Storm Point,1768492f6177178c0f820513b8400e77,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/CvD/1768492f6177178c0f820513b8400e77,https://apexlegendsstatus.com/algs/game/1768492f6177178c0f820513b8400e77,C vs. D - Game #3 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/CvD/1768492f6177178c0f820513b8400e77,game,1,legend_meta,Scores,9,Rampart,5%,11,0%,0%,0%,0%,1
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day1,CvD,C vs. D,Game #3,3,Storm Point,1768492f6177178c0f820513b8400e77,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/CvD/1768492f6177178c0f820513b8400e77,https://apexlegendsstatus.com/algs/game/1768492f6177178c0f820513b8400e77,C vs. D - Game #3 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/CvD/1768492f6177178c0f820513b8400e77,game,1,legend_meta,Scores,10,Newcastle,5%,3,0%,100%,0%,57.1%,1
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day1,CvD,C vs. D,Game #4,4,World's Edge,5c807aa118775d3e9d5cda810ac98d5e,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/CvD/5c807aa118775d3e9d5cda810ac98d5e,https://apexlegendsstatus.com/algs/game/5c807aa118775d3e9d5cda810ac98d5e,C vs. D - Game #4 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/CvD/5c807aa118775d3e9d5cda810ac98d5e,game,1,legend_meta,Scores,1,Bangalore,90%,10.3,5.6%,27.8%,16.7%,50.4%,18
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day1,CvD,C vs. D,Game #4,4,World's Edge,5c807aa118775d3e9d5cda810ac98d5e,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/CvD/5c807aa118775d3e9d5cda810ac98d5e,https://apexlegendsstatus.com/algs/game/5c807aa118775d3e9d5cda810ac98d5e,C vs. D - Game #4 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/CvD/5c807aa118775d3e9d5cda810ac98d5e,game,1,legend_meta,Scores,2,Bloodhound,70%,8.9,7.1%,35.7%,16.7%,50.6%,14
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day1,CvD,C vs. D,Game #4,4,World's Edge,5c807aa118775d3e9d5cda810ac98d5e,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/CvD/5c807aa118775d3e9d5cda810ac98d5e,https://apexlegendsstatus.com/algs/game/5c807aa118775d3e9d5cda810ac98d5e,C vs. D - Game #4 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/CvD/5c807aa118775d3e9d5cda810ac98d5e,game,1,legend_meta,Scores,3,Caustic,45%,8.4,0%,44.4%,0%,49.1%,9
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day1,CvD,C vs. D,Game #4,4,World's Edge,5c807aa118775d3e9d5cda810ac98d5e,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/CvD/5c807aa118775d3e9d5cda810ac98d5e,https://apexlegendsstatus.com/algs/game/5c807aa118775d3e9d5cda810ac98d5e,C vs. D - Game #4 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/CvD/5c807aa118775d3e9d5cda810ac98d5e,game,1,legend_meta,Scores,4,Wattson,25%,9.2,20%,20%,50%,58.1%,5
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day1,CvD,C vs. D,Game #4,4,World's Edge,5c807aa118775d3e9d5cda810ac98d5e,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/CvD/5c807aa118775d3e9d5cda810ac98d5e,https://apexlegendsstatus.com/algs/game/5c807aa118775d3e9d5cda810ac98d5e,C vs. D - Game #4 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/CvD/5c807aa118775d3e9d5cda810ac98d5e,game,1,legend_meta,Scores,5,Horizon,20%,15.5,0%,0%,0%,50%,4
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day1,CvD,C vs. D,Game #4,4,World's Edge,5c807aa118775d3e9d5cda810ac98d5e,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/CvD/5c807aa118775d3e9d5cda810ac98d5e,https://apexlegendsstatus.com/algs/game/5c807aa118775d3e9d5cda810ac98d5e,C vs. D - Game #4 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/CvD/5c807aa118775d3e9d5cda810ac98d5e,game,1,legend_meta,Scores,6,Conduit,15%,15.7,0%,0%,0%,51.7%,3
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day1,CvD,C vs. D,Game #4,4,World's Edge,5c807aa118775d3e9d5cda810ac98d5e,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/CvD/5c807aa118775d3e9d5cda810ac98d5e,https://apexlegendsstatus.com/algs/game/5c807aa118775d3e9d5cda810ac98d5e,C vs. D - Game #4 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/CvD/5c807aa118775d3e9d5cda810ac98d5e,game,1,legend_meta,Scores,7,Crypto,5%,7,0%,0%,0%,40%,1
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day1,CvD,C vs. D,Game #4,4,World's Edge,5c807aa118775d3e9d5cda810ac98d5e,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/CvD/5c807aa118775d3e9d5cda810ac98d5e,https://apexlegendsstatus.com/algs/game/5c807aa118775d3e9d5cda810ac98d5e,C vs. D - Game #4 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/CvD/5c807aa118775d3e9d5cda810ac98d5e,game,1,legend_meta,Scores,8,Valkyrie,5%,7,0%,0%,0%,40%,1
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day1,CvD,C vs. D,Game #4,4,World's Edge,5c807aa118775d3e9d5cda810ac98d5e,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/CvD/5c807aa118775d3e9d5cda810ac98d5e,https://apexlegendsstatus.com/algs/game/5c807aa118775d3e9d5cda810ac98d5e,C vs. D - Game #4 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/CvD/5c807aa118775d3e9d5cda810ac98d5e,game,1,legend_meta,Scores,9,Rampart,5%,15,0%,0%,0%,40%,1
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day1,CvD,C vs. D,Game #4,4,World's Edge,5c807aa118775d3e9d5cda810ac98d5e,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/CvD/5c807aa118775d3e9d5cda810ac98d5e,https://apexlegendsstatus.com/algs/game/5c807aa118775d3e9d5cda810ac98d5e,C vs. D - Game #4 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/CvD/5c807aa118775d3e9d5cda810ac98d5e,game,1,legend_meta,Scores,10,Gibraltar,5%,6,0%,0%,0%,25%,1
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day1,CvD,C vs. D,Game #4,4,World's Edge,5c807aa118775d3e9d5cda810ac98d5e,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/CvD/5c807aa118775d3e9d5cda810ac98d5e,https://apexlegendsstatus.com/algs/game/5c807aa118775d3e9d5cda810ac98d5e,C vs. D - Game #4 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/CvD/5c807aa118775d3e9d5cda810ac98d5e,game,1,legend_meta,Scores,11,Newcastle,5%,17,0%,0%,0%,50%,1
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day1,CvD,C vs. D,Game #4,4,World's Edge,5c807aa118775d3e9d5cda810ac98d5e,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/CvD/5c807aa118775d3e9d5cda810ac98d5e,https://apexlegendsstatus.com/algs/game/5c807aa118775d3e9d5cda810ac98d5e,C vs. D - Game #4 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/CvD/5c807aa118775d3e9d5cda810ac98d5e,game,1,legend_meta,Scores,12,Wraith,5%,17,0%,0%,0%,50%,1
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day1,CvD,C vs. D,Game #4,4,World's Edge,5c807aa118775d3e9d5cda810ac98d5e,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/CvD/5c807aa118775d3e9d5cda810ac98d5e,https://apexlegendsstatus.com/algs/game/5c807aa118775d3e9d5cda810ac98d5e,C vs. D - Game #4 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/CvD/5c807aa118775d3e9d5cda810ac98d5e,game,1,legend_meta,Scores,13,Pathfinder,5%,20,0%,0%,0%,25%,1
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day1,CvD,C vs. D,Game #5,5,World's Edge,9ff4d4a2fcf78c6fd85f1e89fbbe74df,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/CvD/9ff4d4a2fcf78c6fd85f1e89fbbe74df,https://apexlegendsstatus.com/algs/game/9ff4d4a2fcf78c6fd85f1e89fbbe74df,C vs. D - Game #5 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/CvD/9ff4d4a2fcf78c6fd85f1e89fbbe74df,game,1,legend_meta,Scores,1,Bangalore,90%,10.2,5.6%,27.8%,16.7%,52.8%,18
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day1,CvD,C vs. D,Game #5,5,World's Edge,9ff4d4a2fcf78c6fd85f1e89fbbe74df,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/CvD/9ff4d4a2fcf78c6fd85f1e89fbbe74df,https://apexlegendsstatus.com/algs/game/9ff4d4a2fcf78c6fd85f1e89fbbe74df,C vs. D - Game #5 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/CvD/9ff4d4a2fcf78c6fd85f1e89fbbe74df,game,1,legend_meta,Scores,2,Bloodhound,65%,10.2,7.7%,30.8%,25%,53.8%,13
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day1,CvD,C vs. D,Game #5,5,World's Edge,9ff4d4a2fcf78c6fd85f1e89fbbe74df,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/CvD/9ff4d4a2fcf78c6fd85f1e89fbbe74df,https://apexlegendsstatus.com/algs/game/9ff4d4a2fcf78c6fd85f1e89fbbe74df,C vs. D - Game #5 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/CvD/9ff4d4a2fcf78c6fd85f1e89fbbe74df,game,1,legend_meta,Scores,3,Caustic,45%,9,11.1%,33.3%,33.3%,54.8%,9
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day1,CvD,C vs. D,Game #5,5,World's Edge,9ff4d4a2fcf78c6fd85f1e89fbbe74df,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/CvD/9ff4d4a2fcf78c6fd85f1e89fbbe74df,https://apexlegendsstatus.com/algs/game/9ff4d4a2fcf78c6fd85f1e89fbbe74df,C vs. D - Game #5 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/CvD/9ff4d4a2fcf78c6fd85f1e89fbbe74df,game,1,legend_meta,Scores,4,Wattson,25%,11.8,0%,20%,0%,47.1%,5
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day1,CvD,C vs. D,Game #5,5,World's Edge,9ff4d4a2fcf78c6fd85f1e89fbbe74df,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/CvD/9ff4d4a2fcf78c6fd85f1e89fbbe74df,https://apexlegendsstatus.com/algs/game/9ff4d4a2fcf78c6fd85f1e89fbbe74df,C vs. D - Game #5 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/CvD/9ff4d4a2fcf78c6fd85f1e89fbbe74df,game,1,legend_meta,Scores,5,Conduit,20%,11.5,0%,25%,0%,50%,4
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day1,CvD,C vs. D,Game #5,5,World's Edge,9ff4d4a2fcf78c6fd85f1e89fbbe74df,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/CvD/9ff4d4a2fcf78c6fd85f1e89fbbe74df,https://apexlegendsstatus.com/algs/game/9ff4d4a2fcf78c6fd85f1e89fbbe74df,C vs. D - Game #5 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/CvD/9ff4d4a2fcf78c6fd85f1e89fbbe74df,game,1,legend_meta,Scores,6,Horizon,20%,11.5,0%,25%,0%,50%,4
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day1,CvD,C vs. D,Game #5,5,World's Edge,9ff4d4a2fcf78c6fd85f1e89fbbe74df,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/CvD/9ff4d4a2fcf78c6fd85f1e89fbbe74df,https://apexlegendsstatus.com/algs/game/9ff4d4a2fcf78c6fd85f1e89fbbe74df,C vs. D - Game #5 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day1/CvD/9ff4d4a2fcf78c6fd85f1e89fbbe74df,game,1,legend_meta,Scores,7,Valkyrie,10%,6.5,0%,0%,0%,41.7%,2
