event_slug,event_name,split,league,region,day,group,stage,game_label,game_number,map_name,game_id,stats_url,replay_url,title,source_url,source_scope,table_index,table_type,table_heading,row_number,composition,pick_rate_pct,avg_placement,win_rate_pct,top_5_rate_pct,top_7_conversion_rate_pct,games_played
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day2,AvC,A vs. C,Game #2,2,World's Edge,ce828921662811ef1a3b3528c431d08d,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day2/AvC/ce828921662811ef1a3b3528c431d08d,https://apexlegendsstatus.com/algs/game/ce828921662811ef1a3b3528c431d08d,A vs. C - Game #2 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day2/AvC/ce828921662811ef1a3b3528c431d08d,game,42,composition_by_scope,Scores,1,"Bangalore, Bloodhound, Conduit",100%,5,0%,100%,0%,1
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day2,AvC,A vs. C,Game #3,3,World's Edge,6d211519e7efd27f1e427880786b56ae,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day2/AvC/6d211519e7efd27f1e427880786b56ae,https://apexlegendsstatus.com/algs/game/6d211519e7efd27f1e427880786b56ae,A vs. C - Game #3 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day2/AvC/6d211519e7efd27f1e427880786b56ae,game,23,composition_by_scope,Scores,1,"Bangalore, Bloodhound, Caustic",100%,15,0%,0%,0%,1
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day2,AvC,A vs. C,Game #3,3,World's Edge,6d211519e7efd27f1e427880786b56ae,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day2/AvC/6d211519e7efd27f1e427880786b56ae,https://apexlegendsstatus.com/algs/game/6d211519e7efd27f1e427880786b56ae,A vs. C - Game #3 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day2/AvC/6d211519e7efd27f1e427880786b56ae,game,24,composition_by_scope,Scores,1,"Bangalore, Bloodhound, Caustic",100%,10,0%,0%,0%,1
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day2,AvC,A vs. C,Game #3,3,World's Edge,6d211519e7efd27f1e427880786b56ae,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day2/AvC/6d211519e7efd27f1e427880786b56ae,https://apexlegendsstatus.com/algs/game/6d211519e7efd27f1e427880786b56ae,A vs. C - Game #3 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day2/AvC/6d211519e7efd27f1e427880786b56ae,game,25,composition_by_scope,Scores,1,"Bangalore, Bloodhound, Caustic",100%,7,0%,0%,0%,1
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day2,AvC,A vs. C,Game #3,3,World's Edge,6d211519e7efd27f1e427880786b56ae,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day2/AvC/6d211519e7efd27f1e427880786b56ae,https://apexlegendsstatus.com/algs/game/6d211519e7efd27f1e427880786b56ae,A vs. C - Game #3 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day2/AvC/6d211519e7efd27f1e427880786b56ae,game,26,composition_by_scope,Scores,1,"Bangalore, Bloodhound, Caustic",100%,6,0%,0%,0%,1
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day2,AvC,A vs. C,Game #3,3,World's Edge,6d211519e7efd27f1e427880786b56ae,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day2/AvC/6d211519e7efd27f1e427880786b56ae,https://apexlegendsstatus.com/algs/game/6d211519e7efd27f1e427880786b56ae,A vs. C - Game #3 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day2/AvC/6d211519e7efd27f1e427880786b56ae,game,27,composition_by_scope,Scores,1,"Crypto, Valkyrie, Wattson",100%,14,0%,0%,0%,1
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day2,AvC,A vs. C,Game #3,3,World's Edge,6d211519e7efd27f1e427880786b56ae,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day2/AvC/6d211519e7efd27f1e427880786b56ae,https://apexlegendsstatus.com/algs/game/6d211519e7efd27f1e427880786b56ae,A vs. C - Game #3 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day2/AvC/6d211519e7efd27f1e427880786b56ae,game,28,composition_by_scope,Scores,1,"Bangalore, Bloodhound, Caustic",100%,8,0%,0%,0%,1
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day2,AvC,A vs. C,Game #3,3,World's Edge,6d211519e7efd27f1e427880786b56ae,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day2/AvC/6d211519e7efd27f1e427880786b56ae,https://apexlegendsstatus.com/algs/game/6d211519e7efd27f1e427880786b56ae,A vs. C - Game #3 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day2/AvC/6d211519e7efd27f1e427880786b56ae,game,29,composition_by_scope,Scores,1,"Bangalore, Bloodhound, Lifeline",100%,12,0%,0%,0%,1
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day2,AvC,A vs. C,Game #3,3,World's Edge,6d211519e7efd27f1e427880786b56ae,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day2/AvC/6d211519e7efd27f1e427880786b56ae,https://apexlegendsstatus.com/algs/game/6d211519e7efd27f1e427880786b56ae,A vs. C - Game #3 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day2/AvC/6d211519e7efd27f1e427880786b56ae,game,30,composition_by_scope,Scores,1,"Bloodhound, Conduit, Horizon",100%,11,0%,0%,0%,1
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day2,AvC,A vs. C,Game #3,3,World's Edge,6d211519e7efd27f1e427880786b56ae,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day2/AvC/6d211519e7efd27f1e427880786b56ae,https://apexlegendsstatus.com/algs/game/6d211519e7efd27f1e427880786b56ae,A vs. C - Game #3 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day2/AvC/6d211519e7efd27f1e427880786b56ae,game,31,composition_by_scope,Scores,1,"Bangalore, Crypto, Lifeline",100%,13,0%,0%,0%,1
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day2,AvC,A vs. C,Game #3,3,World's Edge,6d211519e7efd27f1e427880786b56ae,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day2/AvC/6d211519e7efd27f1e427880786b56ae,https://apexlegendsstatus.com/algs/game/6d211519e7efd27f1e427880786b56ae,A vs. C - Game #3 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day2/AvC/6d211519e7efd27f1e427880786b56ae,game,32,composition_by_scope,Scores,1,"Bangalore, Bloodhound, Caustic",100%,5,0%,100%,0%,1
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day2,AvC,A vs. C,Game #3,3,World's Edge,6d211519e7efd27f1e427880786b56ae,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day2/AvC/6d211519e7efd27f1e427880786b56ae,https://apexlegendsstatus.com/algs/game/6d211519e7efd27f1e427880786b56ae,A vs. C - Game #3 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day2/AvC/6d211519e7efd27f1e427880786b56ae,game,33,composition_by_scope,Scores,1,"Bangalore, Bloodhound, Caustic",100%,1,100%,100%,100%,1
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day2,AvC,A vs. C,Game #3,3,World's Edge,6d211519e7efd27f1e427880786b56ae,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day2/AvC/6d211519e7efd27f1e427880786b56ae,https://apexlegendsstatus.com/algs/game/6d211519e7efd27f1e427880786b56ae,A vs. C - Game #3 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day2/AvC/6d211519e7efd27f1e427880786b56ae,game,34,composition_by_scope,Scores,1,"Bangalore, Bloodhound, Conduit",100%,17,0%,0%,0%,1
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day2,AvC,A vs. C,Game #3,3,World's Edge,6d211519e7efd27f1e427880786b56ae,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day2/AvC/6d211519e7efd27f1e427880786b56ae,https://apexlegendsstatus.com/algs/game/6d211519e7efd27f1e427880786b56ae,A vs. C - Game #3 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day2/AvC/6d211519e7efd27f1e427880786b56ae,game,35,composition_by_scope,Scores,1,"Bangalore, Bloodhound, Caustic",100%,2,0%,100%,0%,1
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day2,AvC,A vs. C,Game #3,3,World's Edge,6d211519e7efd27f1e427880786b56ae,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day2/AvC/6d211519e7efd27f1e427880786b56ae,https://apexlegendsstatus.com/algs/game/6d211519e7efd27f1e427880786b56ae,A vs. C - Game #3 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day2/AvC/6d211519e7efd27f1e427880786b56ae,game,36,composition_by_scope,Scores,1,"Bangalore, Bloodhound, Caustic",100%,16,0%,0%,0%,1
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day2,AvC,A vs. C,Game #3,3,World's Edge,6d211519e7efd27f1e427880786b56ae,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day2/AvC/6d211519e7efd27f1e427880786b56ae,https://apexlegendsstatus.com/algs/game/6d211519e7efd27f1e427880786b56ae,A vs. C - Game #3 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day2/AvC/6d211519e7efd27f1e427880786b56ae,game,37,composition_by_scope,Scores,1,"Bangalore, Bloodhound, Caustic",100%,18,0%,0%,0%,1
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day2,AvC,A vs. C,Game #3,3,World's Edge,6d211519e7efd27f1e427880786b56ae,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day2/AvC/6d211519e7efd27f1e427880786b56ae,https://apexlegendsstatus.com/algs/game/6d211519e7efd27f1e427880786b56ae,A vs. C - Game #3 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day2/AvC/6d211519e7efd27f1e427880786b56ae,game,38,composition_by_scope,Scores,1,"Bangalore, Bloodhound, Caustic",100%,4,0%,100%,0%,1
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day2,AvC,A vs. C,Game #3,3,World's Edge,6d211519e7efd27f1e427880786b56ae,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day2/AvC/6d211519e7efd27f1e427880786b56ae,https://apexlegendsstatus.com/algs/game/6d211519e7efd27f1e427880786b56ae,A vs. C - Game #3 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day2/AvC/6d211519e7efd27f1e427880786b56ae,game,39,composition_by_scope,Scores,1,"Bangalore, Bloodhound, Caustic",100%,9,0%,0%,0%,1
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day2,AvC,A vs. C,Game #3,3,World's Edge,6d211519e7efd27f1e427880786b56ae,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day2/AvC/6d211519e7efd27f1e427880786b56ae,https://apexlegendsstatus.com/algs/game/6d211519e7efd27f1e427880786b56ae,A vs. C - Game #3 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day2/AvC/6d211519e7efd27f1e427880786b56ae,game,40,composition_by_scope,Scores,1,"Bangalore, Bloodhound, Horizon",100%,3,0%,100%,0%,1
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day2,AvC,A vs. C,Game #3,3,World's Edge,6d211519e7efd27f1e427880786b56ae,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day2/AvC/6d211519e7efd27f1e427880786b56ae,https://apexlegendsstatus.com/algs/game/6d211519e7efd27f1e427880786b56ae,A vs. C - Game #3 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day2/AvC/6d211519e7efd27f1e427880786b56ae,game,41,composition_by_scope,Scores,1,"Bangalore, Bloodhound, Conduit",100%,20,0%,0%,0%,1
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day2,AvC,A vs. C,Game #3,3,World's Edge,6d211519e7efd27f1e427880786b56ae,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day2/AvC/6d211519e7efd27f1e427880786b56ae,https://apexlegendsstatus.com/algs/game/6d211519e7efd27f1e427880786b56ae,A vs. C - Game #3 - World's Edge,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day2/AvC/6d211519e7efd27f1e427880786b56ae,game,42,composition_by_scope,Scores,1,"Bangalore, Bloodhound, Caustic",100%,19,0%,0%,0%,1
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day2,AvC,A vs. C,Game #4,4,Storm Point,fa55aec6c52b4f25eb47efd5a58a2f6c,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day2/AvC/fa55aec6c52b4f25eb47efd5a58a2f6c,https://apexlegendsstatus.com/algs/game/fa55aec6c52b4f25eb47efd5a58a2f6c,A vs. C - Game #4 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day2/AvC/fa55aec6c52b4f25eb47efd5a58a2f6c,game,23,composition_by_scope,Scores,1,"Bangalore, Bloodhound, Horizon",100%,13,0%,0%,0%,1
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day2,AvC,A vs. C,Game #4,4,Storm Point,fa55aec6c52b4f25eb47efd5a58a2f6c,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day2/AvC/fa55aec6c52b4f25eb47efd5a58a2f6c,https://apexlegendsstatus.com/algs/game/fa55aec6c52b4f25eb47efd5a58a2f6c,A vs. C - Game #4 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day2/AvC/fa55aec6c52b4f25eb47efd5a58a2f6c,game,24,composition_by_scope,Scores,1,"Bangalore, Bloodhound, Caustic",100%,4,0%,100%,0%,1
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day2,AvC,A vs. C,Game #4,4,Storm Point,fa55aec6c52b4f25eb47efd5a58a2f6c,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day2/AvC/fa55aec6c52b4f25eb47efd5a58a2f6c,https://apexlegendsstatus.com/algs/game/fa55aec6c52b4f25eb47efd5a58a2f6c,A vs. C - Game #4 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day2/AvC/fa55aec6c52b4f25eb47efd5a58a2f6c,game,25,composition_by_scope,Scores,1,"Bangalore, Bloodhound, Wattson",100%,18,0%,0%,0%,1
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day2,AvC,A vs. C,Game #4,4,Storm Point,fa55aec6c52b4f25eb47efd5a58a2f6c,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day2/AvC/fa55aec6c52b4f25eb47efd5a58a2f6c,https://apexlegendsstatus.com/algs/game/fa55aec6c52b4f25eb47efd5a58a2f6c,A vs. C - Game #4 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day2/AvC/fa55aec6c52b4f25eb47efd5a58a2f6c,game,26,composition_by_scope,Scores,1,"Bangalore, Bloodhound, Lifeline",100%,9,0%,0%,0%,1
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day2,AvC,A vs. C,Game #4,4,Storm Point,fa55aec6c52b4f25eb47efd5a58a2f6c,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day2/AvC/fa55aec6c52b4f25eb47efd5a58a2f6c,https://apexlegendsstatus.com/algs/game/fa55aec6c52b4f25eb47efd5a58a2f6c,A vs. C - Game #4 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day2/AvC/fa55aec6c52b4f25eb47efd5a58a2f6c,game,27,composition_by_scope,Scores,1,"Bangalore, Bloodhound, Caustic",100%,12,0%,0%,0%,1
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day2,AvC,A vs. C,Game #4,4,Storm Point,fa55aec6c52b4f25eb47efd5a58a2f6c,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day2/AvC/fa55aec6c52b4f25eb47efd5a58a2f6c,https://apexlegendsstatus.com/algs/game/fa55aec6c52b4f25eb47efd5a58a2f6c,A vs. C - Game #4 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day2/AvC/fa55aec6c52b4f25eb47efd5a58a2f6c,game,28,composition_by_scope,Scores,1,"Bangalore, Bloodhound, Caustic",100%,6,0%,0%,0%,1
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day2,AvC,A vs. C,Game #4,4,Storm Point,fa55aec6c52b4f25eb47efd5a58a2f6c,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day2/AvC/fa55aec6c52b4f25eb47efd5a58a2f6c,https://apexlegendsstatus.com/algs/game/fa55aec6c52b4f25eb47efd5a58a2f6c,A vs. C - Game #4 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day2/AvC/fa55aec6c52b4f25eb47efd5a58a2f6c,game,29,composition_by_scope,Scores,1,"Bangalore, Bloodhound, Horizon",100%,19,0%,0%,0%,1
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day2,AvC,A vs. C,Game #4,4,Storm Point,fa55aec6c52b4f25eb47efd5a58a2f6c,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day2/AvC/fa55aec6c52b4f25eb47efd5a58a2f6c,https://apexlegendsstatus.com/algs/game/fa55aec6c52b4f25eb47efd5a58a2f6c,A vs. C - Game #4 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day2/AvC/fa55aec6c52b4f25eb47efd5a58a2f6c,game,30,composition_by_scope,Scores,1,"Bangalore, Bloodhound, Horizon",100%,2,0%,100%,0%,1
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day2,AvC,A vs. C,Game #4,4,Storm Point,fa55aec6c52b4f25eb47efd5a58a2f6c,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day2/AvC/fa55aec6c52b4f25eb47efd5a58a2f6c,https://apexlegendsstatus.com/algs/game/fa55aec6c52b4f25eb47efd5a58a2f6c,A vs. C - Game #4 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day2/AvC/fa55aec6c52b4f25eb47efd5a58a2f6c,game,31,composition_by_scope,Scores,1,"Bangalore, Bloodhound, Catalyst",100%,17,0%,0%,0%,1
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day2,AvC,A vs. C,Game #4,4,Storm Point,fa55aec6c52b4f25eb47efd5a58a2f6c,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day2/AvC/fa55aec6c52b4f25eb47efd5a58a2f6c,https://apexlegendsstatus.com/algs/game/fa55aec6c52b4f25eb47efd5a58a2f6c,A vs. C - Game #4 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day2/AvC/fa55aec6c52b4f25eb47efd5a58a2f6c,game,32,composition_by_scope,Scores,1,"Bangalore, Bloodhound, Horizon",100%,16,0%,0%,0%,1
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day2,AvC,A vs. C,Game #4,4,Storm Point,fa55aec6c52b4f25eb47efd5a58a2f6c,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day2/AvC/fa55aec6c52b4f25eb47efd5a58a2f6c,https://apexlegendsstatus.com/algs/game/fa55aec6c52b4f25eb47efd5a58a2f6c,A vs. C - Game #4 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day2/AvC/fa55aec6c52b4f25eb47efd5a58a2f6c,game,33,composition_by_scope,Scores,1,"Bangalore, Bloodhound, Caustic",100%,5,0%,100%,0%,1
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day2,AvC,A vs. C,Game #4,4,Storm Point,fa55aec6c52b4f25eb47efd5a58a2f6c,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day2/AvC/fa55aec6c52b4f25eb47efd5a58a2f6c,https://apexlegendsstatus.com/algs/game/fa55aec6c52b4f25eb47efd5a58a2f6c,A vs. C - Game #4 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day2/AvC/fa55aec6c52b4f25eb47efd5a58a2f6c,game,34,composition_by_scope,Scores,1,"Bangalore, Bloodhound, Caustic",100%,3,0%,100%,0%,1
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day2,AvC,A vs. C,Game #4,4,Storm Point,fa55aec6c52b4f25eb47efd5a58a2f6c,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day2/AvC/fa55aec6c52b4f25eb47efd5a58a2f6c,https://apexlegendsstatus.com/algs/game/fa55aec6c52b4f25eb47efd5a58a2f6c,A vs. C - Game #4 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day2/AvC/fa55aec6c52b4f25eb47efd5a58a2f6c,game,35,composition_by_scope,Scores,1,"Bangalore, Bloodhound, Caustic",100%,11,0%,0%,0%,1
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day2,AvC,A vs. C,Game #4,4,Storm Point,fa55aec6c52b4f25eb47efd5a58a2f6c,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day2/AvC/fa55aec6c52b4f25eb47efd5a58a2f6c,https://apexlegendsstatus.com/algs/game/fa55aec6c52b4f25eb47efd5a58a2f6c,A vs. C - Game #4 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day2/AvC/fa55aec6c52b4f25eb47efd5a58a2f6c,game,36,composition_by_scope,Scores,1,"Bangalore, Bloodhound, Caustic",100%,15,0%,0%,0%,1
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day2,AvC,A vs. C,Game #4,4,Storm Point,fa55aec6c52b4f25eb47efd5a58a2f6c,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day2/AvC/fa55aec6c52b4f25eb47efd5a58a2f6c,https://apexlegendsstatus.com/algs/game/fa55aec6c52b4f25eb47efd5a58a2f6c,A vs. C - Game #4 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day2/AvC/fa55aec6c52b4f25eb47efd5a58a2f6c,game,37,composition_by_scope,Scores,1,"Bangalore, Bloodhound, Conduit",100%,20,0%,0%,0%,1
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day2,AvC,A vs. C,Game #4,4,Storm Point,fa55aec6c52b4f25eb47efd5a58a2f6c,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day2/AvC/fa55aec6c52b4f25eb47efd5a58a2f6c,https://apexlegendsstatus.com/algs/game/fa55aec6c52b4f25eb47efd5a58a2f6c,A vs. C - Game #4 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day2/AvC/fa55aec6c52b4f25eb47efd5a58a2f6c,game,38,composition_by_scope,Scores,1,"Bangalore, Bloodhound, Caustic",100%,14,0%,0%,0%,1
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day2,AvC,A vs. C,Game #4,4,Storm Point,fa55aec6c52b4f25eb47efd5a58a2f6c,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day2/AvC/fa55aec6c52b4f25eb47efd5a58a2f6c,https://apexlegendsstatus.com/algs/game/fa55aec6c52b4f25eb47efd5a58a2f6c,A vs. C - Game #4 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day2/AvC/fa55aec6c52b4f25eb47efd5a58a2f6c,game,39,composition_by_scope,Scores,1,"Bangalore, Bloodhound, Horizon",100%,7,0%,0%,0%,1
playoffs_split1,ALGS Year 4 Split 1 Playoffs,Y4-Split1,ALGS-Playoffs,Global,Day2,AvC,A vs. C,Game #4,4,Storm Point,fa55aec6c52b4f25eb47efd5a58a2f6c,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day2/AvC/fa55aec6c52b4f25eb47efd5a58a2f6c,https://apexlegendsstatus.com/algs/game/fa55aec6c52b4f25eb47efd5a58a2f6c,A vs. C - Game #4 - Storm Point,https://apexlegendsstatus.com/algs/Y4-Split1/ALGS-Playoffs/Global/Day2/AvC/fa55aec6c52b4f25eb47efd5a58a2f6c,game,40,composition_by_scope,Scores,1,"Bangalore, Bloodhound, Caustic",100%,1,100%,100%,100%,1
